Class; Value; Class start; Class end;
607;0;-2761.043836402723;-2758.505775263588;
608;0;-2758.505775263588;-2755.967714124452;
609;0;-2755.967714124452;-2753.429652985317;
610;0;-2753.429652985317;-2750.891591846182;
611;0;-2750.891591846182;-2748.353530707047;
612;0;-2748.353530707046;-2745.815469567911;
613;0;-2745.815469567911;-2743.277408428776;
614;0;-2743.277408428776;-2740.739347289641;
615;0;-2740.739347289640;-2738.201286150505;
616;0;-2738.201286150505;-2735.663225011370;
617;0;-2735.663225011370;-2733.125163872235;
618;0;-2733.125163872234;-2730.587102733099;
619;0;-2730.587102733099;-2728.049041593963;
620;0;-2728.049041593963;-2725.510980454828;
621;0;-2725.510980454828;-2722.972919315693;
622;0;-2722.972919315693;-2720.434858176558;
623;0;-2720.434858176558;-2717.896797037422;
624;0;-2717.896797037422;-2715.358735898287;
625;0;-2715.358735898287;-2712.820674759152;
626;0;-2712.820674759151;-2710.282613620016;
627;0;-2710.282613620016;-2707.744552480881;
628;0;-2707.744552480881;-2705.206491341746;
629;0;-2705.206491341745;-2702.668430202610;
630;0;-2702.668430202610;-2700.130369063475;
631;0;-2700.130369063475;-2697.592307924339;
632;0;-2697.592307924339;-2695.054246785204;
633;0;-2695.054246785204;-2692.516185646069;
634;0;-2692.516185646069;-2689.978124506933;
635;0;-2689.978124506933;-2687.440063367798;
636;0;-2687.440063367798;-2684.902002228663;
637;0;-2684.902002228662;-2682.363941089527;
638;0;-2682.363941089527;-2679.825879950392;
639;0;-2679.825879950392;-2677.287818811257;
640;0;-2677.287818811256;-2674.749757672121;
641;0;-2674.749757672121;-2672.211696532986;
642;0;-2672.211696532986;-2669.673635393850;
643;0;-2669.673635393850;-2667.135574254715;
644;0;-2667.135574254715;-2664.597513115580;
645;0;-2664.597513115580;-2662.059451976445;
646;0;-2662.059451976445;-2659.521390837309;
647;0;-2659.521390837309;-2656.983329698174;
648;0;-2656.983329698173;-2654.445268559038;
649;0;-2654.445268559038;-2651.907207419903;
650;0;-2651.907207419903;-2649.369146280768;
651;0;-2649.369146280767;-2646.831085141632;
652;0;-2646.831085141632;-2644.293024002497;
653;0;-2644.293024002497;-2641.754962863361;
654;0;-2641.754962863361;-2639.216901724226;
655;0;-2639.216901724226;-2636.678840585091;
656;0;-2636.678840585091;-2634.140779445956;
657;0;-2634.140779445956;-2631.602718306820;
658;0;-2631.602718306820;-2629.064657167685;
659;0;-2629.064657167684;-2626.526596028549;
660;0;-2626.526596028549;-2623.988534889414;
661;0;-2623.988534889414;-2621.450473750279;
662;0;-2621.450473750278;-2618.912412611143;
663;0;-2618.912412611143;-2616.374351472008;
664;0;-2616.374351472008;-2613.836290332873;
665;0;-2613.836290332873;-2611.298229193737;
666;0;-2611.298229193737;-2608.760168054602;
667;0;-2608.760168054602;-2606.222106915467;
668;0;-2606.222106915467;-2603.684045776331;
669;0;-2603.684045776331;-2601.145984637196;
670;0;-2601.145984637195;-2598.607923498060;
671;0;-2598.607923498060;-2596.069862358925;
672;0;-2596.069862358925;-2593.531801219790;
673;0;-2593.531801219789;-2590.993740080654;
674;1;-2590.993740080654;-2588.455678941519;
675;0;-2588.455678941519;-2585.917617802384;
676;0;-2585.917617802384;-2583.379556663248;
677;0;-2583.379556663248;-2580.841495524113;
678;1;-2580.841495524113;-2578.303434384978;
679;1;-2578.303434384978;-2575.765373245843;
680;0;-2575.765373245842;-2573.227312106707;
681;0;-2573.227312106706;-2570.689250967571;
682;0;-2570.689250967571;-2568.151189828436;
683;0;-2568.151189828436;-2565.613128689301;
684;0;-2565.613128689301;-2563.075067550165;
685;0;-2563.075067550165;-2560.537006411030;
686;0;-2560.537006411030;-2557.998945271895;
687;0;-2557.998945271895;-2555.460884132759;
688;0;-2555.460884132759;-2552.922822993624;
689;0;-2552.922822993624;-2550.384761854489;
690;0;-2550.384761854489;-2547.846700715354;
691;0;-2547.846700715353;-2545.308639576218;
692;1;-2545.308639576218;-2542.770578437082;
693;0;-2542.770578437082;-2540.232517297947;
694;0;-2540.232517297947;-2537.694456158812;
695;0;-2537.694456158812;-2535.156395019676;
696;0;-2535.156395019676;-2532.618333880541;
697;0;-2532.618333880541;-2530.080272741406;
698;0;-2530.080272741406;-2527.542211602271;
699;0;-2527.542211602270;-2525.004150463135;
700;0;-2525.004150463135;-2522.466089324000;
701;0;-2522.466089324000;-2519.928028184865;
702;0;-2519.928028184864;-2517.389967045729;
703;0;-2517.389967045729;-2514.851905906593;
704;0;-2514.851905906593;-2512.313844767458;
705;0;-2512.313844767458;-2509.775783628323;
706;0;-2509.775783628323;-2507.237722489187;
707;0;-2507.237722489187;-2504.699661350052;
708;0;-2504.699661350052;-2502.161600210917;
709;1;-2502.161600210917;-2499.623539071782;
710;0;-2499.623539071781;-2497.085477932646;
711;0;-2497.085477932646;-2494.547416793511;
712;1;-2494.547416793511;-2492.009355654376;
713;0;-2492.009355654375;-2489.471294515240;
714;1;-2489.471294515240;-2486.933233376104;
715;0;-2486.933233376104;-2484.395172236969;
716;0;-2484.395172236969;-2481.857111097834;
717;0;-2481.857111097834;-2479.319049958699;
718;0;-2479.319049958699;-2476.780988819563;
719;0;-2476.780988819563;-2474.242927680428;
720;0;-2474.242927680428;-2471.704866541293;
721;0;-2471.704866541292;-2469.166805402157;
722;0;-2469.166805402157;-2466.628744263022;
723;0;-2466.628744263022;-2464.090683123887;
724;0;-2464.090683123886;-2461.552621984751;
725;0;-2461.552621984751;-2459.014560845616;
726;0;-2459.014560845616;-2456.476499706480;
727;2;-2456.476499706480;-2453.938438567345;
728;0;-2453.938438567345;-2451.400377428210;
729;0;-2451.400377428210;-2448.862316289074;
730;0;-2448.862316289074;-2446.324255149939;
731;1;-2446.324255149939;-2443.786194010804;
732;0;-2443.786194010803;-2441.248132871668;
733;0;-2441.248132871668;-2438.710071732533;
734;0;-2438.710071732533;-2436.172010593398;
735;2;-2436.172010593397;-2433.633949454262;
736;0;-2433.633949454262;-2431.095888315127;
737;0;-2431.095888315127;-2428.557827175991;
738;0;-2428.557827175991;-2426.019766036856;
739;0;-2426.019766036856;-2423.481704897721;
740;0;-2423.481704897721;-2420.943643758585;
741;1;-2420.943643758585;-2418.405582619450;
742;0;-2418.405582619450;-2415.867521480315;
743;0;-2415.867521480314;-2413.329460341179;
744;0;-2413.329460341179;-2410.791399202044;
745;1;-2410.791399202044;-2408.253338062909;
746;0;-2408.253338062908;-2405.715276923773;
747;1;-2405.715276923773;-2403.177215784638;
748;0;-2403.177215784638;-2400.639154645502;
749;2;-2400.639154645502;-2398.101093506367;
750;0;-2398.101093506367;-2395.563032367232;
751;1;-2395.563032367232;-2393.024971228097;
752;0;-2393.024971228097;-2390.486910088961;
753;0;-2390.486910088961;-2387.948848949826;
754;0;-2387.948848949825;-2385.410787810690;
755;0;-2385.410787810690;-2382.872726671555;
756;0;-2382.872726671555;-2380.334665532420;
757;0;-2380.334665532419;-2377.796604393284;
758;0;-2377.796604393284;-2375.258543254149;
759;0;-2375.258543254149;-2372.720482115014;
760;1;-2372.720482115014;-2370.182420975878;
761;2;-2370.182420975878;-2367.644359836743;
762;1;-2367.644359836743;-2365.106298697608;
763;0;-2365.106298697608;-2362.568237558472;
764;1;-2362.568237558472;-2360.030176419337;
765;0;-2360.030176419336;-2357.492115280201;
766;0;-2357.492115280201;-2354.954054141066;
767;0;-2354.954054141066;-2352.415993001931;
768;0;-2352.415993001930;-2349.877931862795;
769;0;-2349.877931862795;-2347.339870723660;
770;0;-2347.339870723660;-2344.801809584525;
771;0;-2344.801809584525;-2342.263748445389;
772;0;-2342.263748445389;-2339.725687306254;
773;1;-2339.725687306254;-2337.187626167119;
774;0;-2337.187626167119;-2334.649565027983;
775;0;-2334.649565027983;-2332.111503888848;
776;0;-2332.111503888847;-2329.573442749712;
777;1;-2329.573442749712;-2327.035381610577;
778;1;-2327.035381610577;-2324.497320471442;
779;0;-2324.497320471442;-2321.959259332306;
780;0;-2321.959259332306;-2319.421198193171;
781;0;-2319.421198193171;-2316.883137054036;
782;1;-2316.883137054036;-2314.345075914900;
783;1;-2314.345075914900;-2311.807014775765;
784;1;-2311.807014775765;-2309.268953636630;
785;0;-2309.268953636630;-2306.730892497495;
786;0;-2306.730892497494;-2304.192831358359;
787;0;-2304.192831358358;-2301.654770219223;
788;0;-2301.654770219223;-2299.116709080088;
789;0;-2299.116709080088;-2296.578647940953;
790;0;-2296.578647940953;-2294.040586801817;
791;0;-2294.040586801817;-2291.502525662682;
792;1;-2291.502525662682;-2288.964464523547;
793;0;-2288.964464523547;-2286.426403384412;
794;0;-2286.426403384411;-2283.888342245276;
795;0;-2283.888342245276;-2281.350281106141;
796;1;-2281.350281106141;-2278.812219967006;
797;0;-2278.812219967005;-2276.274158827870;
798;0;-2276.274158827870;-2273.736097688734;
799;0;-2273.736097688734;-2271.198036549599;
800;0;-2271.198036549599;-2268.659975410464;
801;0;-2268.659975410464;-2266.121914271328;
802;0;-2266.121914271328;-2263.583853132193;
803;1;-2263.583853132193;-2261.045791993058;
804;1;-2261.045791993058;-2258.507730853923;
805;0;-2258.507730853922;-2255.969669714787;
806;0;-2255.969669714787;-2253.431608575652;
807;0;-2253.431608575652;-2250.893547436517;
808;1;-2250.893547436516;-2248.355486297381;
809;1;-2248.355486297381;-2245.817425158246;
810;0;-2245.817425158245;-2243.279364019110;
811;1;-2243.279364019110;-2240.741302879975;
812;1;-2240.741302879975;-2238.203241740840;
813;0;-2238.203241740840;-2235.665180601704;
814;1;-2235.665180601704;-2233.127119462569;
815;0;-2233.127119462569;-2230.589058323434;
816;0;-2230.589058323433;-2228.050997184298;
817;0;-2228.050997184298;-2225.512936045163;
818;0;-2225.512936045163;-2222.974874906028;
819;0;-2222.974874906027;-2220.436813766892;
820;0;-2220.436813766892;-2217.898752627757;
821;0;-2217.898752627756;-2215.360691488621;
822;1;-2215.360691488621;-2212.822630349486;
823;0;-2212.822630349486;-2210.284569210351;
824;0;-2210.284569210351;-2207.746508071215;
825;0;-2207.746508071215;-2205.208446932080;
826;0;-2205.208446932080;-2202.670385792945;
827;0;-2202.670385792945;-2200.132324653810;
828;1;-2200.132324653809;-2197.594263514674;
829;1;-2197.594263514674;-2195.056202375539;
830;0;-2195.056202375538;-2192.518141236403;
831;1;-2192.518141236403;-2189.980080097268;
832;0;-2189.980080097268;-2187.442018958132;
833;0;-2187.442018958132;-2184.903957818997;
834;0;-2184.903957818997;-2182.365896679862;
835;0;-2182.365896679862;-2179.827835540726;
836;0;-2179.827835540726;-2177.289774401591;
837;0;-2177.289774401591;-2174.751713262456;
838;0;-2174.751713262456;-2172.213652123321;
839;1;-2172.213652123320;-2169.675590984185;
840;0;-2169.675590984185;-2167.137529845050;
841;1;-2167.137529845049;-2164.599468705914;
842;0;-2164.599468705914;-2162.061407566779;
843;0;-2162.061407566779;-2159.523346427643;
844;1;-2159.523346427643;-2156.985285288508;
845;0;-2156.985285288508;-2154.447224149373;
846;0;-2154.447224149373;-2151.909163010238;
847;0;-2151.909163010237;-2149.371101871102;
848;1;-2149.371101871102;-2146.833040731967;
849;0;-2146.833040731967;-2144.294979592832;
850;0;-2144.294979592831;-2141.756918453696;
851;0;-2141.756918453696;-2139.218857314561;
852;1;-2139.218857314560;-2136.680796175425;
853;1;-2136.680796175425;-2134.142735036290;
854;0;-2134.142735036290;-2131.604673897154;
855;0;-2131.604673897154;-2129.066612758019;
856;0;-2129.066612758019;-2126.528551618884;
857;0;-2126.528551618884;-2123.990490479749;
858;1;-2123.990490479749;-2121.452429340613;
859;1;-2121.452429340613;-2118.914368201478;
860;1;-2118.914368201478;-2116.376307062343;
861;0;-2116.376307062342;-2113.838245923207;
862;2;-2113.838245923207;-2111.300184784072;
863;0;-2111.300184784071;-2108.762123644936;
864;0;-2108.762123644936;-2106.224062505801;
865;0;-2106.224062505801;-2103.686001366666;
866;1;-2103.686001366666;-2101.147940227530;
867;0;-2101.147940227530;-2098.609879088395;
868;0;-2098.609879088395;-2096.071817949260;
869;1;-2096.071817949260;-2093.533756810124;
870;0;-2093.533756810124;-2090.995695670989;
871;0;-2090.995695670989;-2088.457634531854;
872;1;-2088.457634531853;-2085.919573392718;
873;0;-2085.919573392718;-2083.381512253583;
874;0;-2083.381512253583;-2080.843451114447;
875;0;-2080.843451114447;-2078.305389975312;
876;1;-2078.305389975312;-2075.767328836177;
877;0;-2075.767328836177;-2073.229267697041;
878;0;-2073.229267697041;-2070.691206557906;
879;0;-2070.691206557906;-2068.153145418771;
880;2;-2068.153145418771;-2065.615084279636;
881;0;-2065.615084279635;-2063.077023140500;
882;0;-2063.077023140500;-2060.538962001365;
883;0;-2060.538962001364;-2058.000900862229;
884;0;-2058.000900862229;-2055.462839723094;
885;0;-2055.462839723094;-2052.924778583958;
886;0;-2052.924778583958;-2050.386717444823;
887;0;-2050.386717444823;-2047.848656305687;
888;0;-2047.848656305688;-2045.310595166552;
889;0;-2045.310595166552;-2042.772534027417;
890;0;-2042.772534027417;-2040.234472888282;
891;1;-2040.234472888282;-2037.696411749146;
892;0;-2037.696411749146;-2035.158350610011;
893;0;-2035.158350610011;-2032.620289470876;
894;0;-2032.620289470875;-2030.082228331740;
895;1;-2030.082228331740;-2027.544167192605;
896;1;-2027.544167192605;-2025.006106053469;
897;1;-2025.006106053469;-2022.468044914334;
898;1;-2022.468044914334;-2019.929983775198;
899;1;-2019.929983775199;-2017.391922636063;
900;1;-2017.391922636064;-2014.853861496928;
901;0;-2014.853861496928;-2012.315800357793;
902;0;-2012.315800357793;-2009.777739218657;
903;1;-2009.777739218657;-2007.239678079522;
904;1;-2007.239678079522;-2004.701616940387;
905;1;-2004.701616940386;-2002.163555801251;
906;1;-2002.163555801251;-1999.625494662116;
907;0;-1999.625494662116;-1997.087433522980;
908;0;-1997.087433522981;-1994.549372383845;
909;0;-1994.549372383845;-1992.011311244710;
910;0;-1992.011311244710;-1989.473250105574;
911;1;-1989.473250105575;-1986.935188966439;
912;0;-1986.935188966439;-1984.397127827304;
913;1;-1984.397127827304;-1981.859066688168;
914;1;-1981.859066688168;-1979.321005549033;
915;0;-1979.321005549033;-1976.782944409898;
916;1;-1976.782944409897;-1974.244883270762;
917;0;-1974.244883270762;-1971.706822131627;
918;0;-1971.706822131627;-1969.168760992491;
919;0;-1969.168760992492;-1966.630699853356;
920;0;-1966.630699853356;-1964.092638714221;
921;1;-1964.092638714221;-1961.554577575085;
922;0;-1961.554577575086;-1959.016516435950;
923;1;-1959.016516435950;-1956.478455296815;
924;0;-1956.478455296815;-1953.940394157680;
925;0;-1953.940394157679;-1951.402333018544;
926;0;-1951.402333018544;-1948.864271879409;
927;0;-1948.864271879409;-1946.326210740273;
928;0;-1946.326210740273;-1943.788149601138;
929;2;-1943.788149601138;-1941.250088462002;
930;0;-1941.250088462003;-1938.712027322867;
931;1;-1938.712027322867;-1936.173966183732;
932;0;-1936.173966183732;-1933.635905044596;
933;1;-1933.635905044597;-1931.097843905461;
934;0;-1931.097843905461;-1928.559782766326;
935;1;-1928.559782766326;-1926.021721627191;
936;0;-1926.021721627190;-1923.483660488055;
937;3;-1923.483660488055;-1920.945599348920;
938;0;-1920.945599348920;-1918.407538209784;
939;0;-1918.407538209784;-1915.869477070649;
940;1;-1915.869477070649;-1913.331415931513;
941;1;-1913.331415931514;-1910.793354792378;
942;0;-1910.793354792379;-1908.255293653243;
943;0;-1908.255293653243;-1905.717232514108;
944;1;-1905.717232514108;-1903.179171374972;
945;1;-1903.179171374972;-1900.641110235837;
946;1;-1900.641110235837;-1898.103049096702;
947;0;-1898.103049096701;-1895.564987957566;
948;0;-1895.564987957566;-1893.026926818431;
949;1;-1893.026926818431;-1890.488865679295;
950;1;-1890.488865679295;-1887.950804540160;
951;1;-1887.950804540160;-1885.412743401024;
952;2;-1885.412743401025;-1882.874682261889;
953;1;-1882.874682261890;-1880.336621122754;
954;2;-1880.336621122754;-1877.798559983619;
955;1;-1877.798559983619;-1875.260498844483;
956;0;-1875.260498844483;-1872.722437705348;
957;0;-1872.722437705348;-1870.184376566213;
958;1;-1870.184376566212;-1867.646315427077;
959;1;-1867.646315427077;-1865.108254287942;
960;0;-1865.108254287942;-1862.570193148806;
961;0;-1862.570193148807;-1860.032132009671;
962;0;-1860.032132009671;-1857.494070870536;
963;1;-1857.494070870536;-1854.956009731400;
964;1;-1854.956009731401;-1852.417948592265;
965;0;-1852.417948592265;-1849.879887453130;
966;1;-1849.879887453130;-1847.341826313994;
967;1;-1847.341826313994;-1844.803765174859;
968;1;-1844.803765174859;-1842.265704035724;
969;2;-1842.265704035724;-1839.727642896588;
970;1;-1839.727642896588;-1837.189581757453;
971;2;-1837.189581757453;-1834.651520618317;
972;1;-1834.651520618318;-1832.113459479182;
973;5;-1832.113459479182;-1829.575398340047;
974;1;-1829.575398340047;-1827.037337200911;
975;0;-1827.037337200912;-1824.499276061776;
976;1;-1824.499276061776;-1821.961214922641;
977;1;-1821.961214922641;-1819.423153783506;
978;0;-1819.423153783505;-1816.885092644370;
979;1;-1816.885092644370;-1814.347031505235;
980;1;-1814.347031505235;-1811.808970366099;
981;1;-1811.808970366099;-1809.270909226964;
982;2;-1809.270909226964;-1806.732848087828;
983;1;-1806.732848087829;-1804.194786948693;
984;0;-1804.194786948693;-1801.656725809558;
985;1;-1801.656725809558;-1799.118664670423;
986;1;-1799.118664670423;-1796.580603531287;
987;3;-1796.580603531287;-1794.042542392152;
988;0;-1794.042542392152;-1791.504481253017;
989;1;-1791.504481253016;-1788.966420113881;
990;4;-1788.966420113881;-1786.428358974746;
991;3;-1786.428358974746;-1783.890297835610;
992;2;-1783.890297835610;-1781.352236696475;
993;4;-1781.352236696475;-1778.814175557339;
994;1;-1778.814175557340;-1776.276114418204;
995;4;-1776.276114418205;-1773.738053279069;
996;2;-1773.738053279069;-1771.199992139934;
997;1;-1771.199992139934;-1768.661931000798;
998;4;-1768.661931000798;-1766.123869861663;
999;4;-1766.123869861663;-1763.585808722528;
1000;0;-1763.585808722527;-1761.047747583392;
1001;2;-1761.047747583392;-1758.509686444257;
1002;0;-1758.509686444257;-1755.971625305121;
1003;4;-1755.971625305122;-1753.433564165986;
1004;2;-1753.433564165986;-1750.895503026851;
1005;1;-1750.895503026851;-1748.357441887715;
1006;0;-1748.357441887716;-1745.819380748580;
1007;1;-1745.819380748580;-1743.281319609445;
1008;4;-1743.281319609445;-1740.743258470309;
1009;3;-1740.743258470309;-1738.205197331174;
1010;1;-1738.205197331174;-1735.667136192039;
1011;3;-1735.667136192038;-1733.129075052903;
1012;1;-1733.129075052903;-1730.591013913768;
1013;1;-1730.591013913768;-1728.052952774632;
1014;1;-1728.052952774633;-1725.514891635497;
1015;3;-1725.514891635497;-1722.976830496362;
1016;3;-1722.976830496362;-1720.438769357226;
1017;0;-1720.438769357227;-1717.900708218091;
1018;5;-1717.900708218091;-1715.362647078956;
1019;2;-1715.362647078956;-1712.824585939821;
1020;4;-1712.824585939820;-1710.286524800685;
1021;5;-1710.286524800685;-1707.748463661550;
1022;5;-1707.748463661550;-1705.210402522414;
1023;2;-1705.210402522414;-1702.672341383279;
1024;1;-1702.672341383279;-1700.134280244143;
1025;7;-1700.134280244144;-1697.596219105008;
1026;3;-1697.596219105008;-1695.058157965873;
1027;5;-1695.058157965873;-1692.520096826737;
1028;2;-1692.520096826738;-1689.982035687602;
1029;3;-1689.982035687602;-1687.443974548467;
1030;6;-1687.443974548467;-1684.905913409332;
1031;2;-1684.905913409331;-1682.367852270196;
1032;3;-1682.367852270196;-1679.829791131061;
1033;4;-1679.829791131061;-1677.291729991925;
1034;1;-1677.291729991925;-1674.753668852790;
1035;2;-1674.753668852790;-1672.215607713654;
1036;6;-1672.215607713655;-1669.677546574519;
1037;8;-1669.677546574520;-1667.139485435384;
1038;4;-1667.139485435384;-1664.601424296249;
1039;3;-1664.601424296249;-1662.063363157113;
1040;2;-1662.063363157113;-1659.525302017978;
1041;5;-1659.525302017978;-1656.987240878843;
1042;3;-1656.987240878842;-1654.449179739707;
1043;1;-1654.449179739707;-1651.911118600572;
1044;3;-1651.911118600572;-1649.373057461436;
1045;1;-1649.373057461436;-1646.834996322301;
1046;3;-1646.834996322301;-1644.296935183166;
1047;2;-1644.296935183166;-1641.758874044030;
1048;3;-1641.758874044031;-1639.220812904895;
1049;1;-1639.220812904895;-1636.682751765760;
1050;2;-1636.682751765760;-1634.144690626624;
1051;2;-1634.144690626624;-1631.606629487489;
1052;2;-1631.606629487489;-1629.068568348354;
1053;4;-1629.068568348353;-1626.530507209218;
1054;4;-1626.530507209218;-1623.992446070083;
1055;4;-1623.992446070083;-1621.454384930947;
1056;4;-1621.454384930948;-1618.916323791812;
1057;1;-1618.916323791812;-1616.378262652677;
1058;1;-1616.378262652677;-1613.840201513541;
1059;3;-1613.840201513542;-1611.302140374406;
1060;3;-1611.302140374406;-1608.764079235271;
1061;7;-1608.764079235271;-1606.226018096135;
1062;10;-1606.226018096135;-1603.687956957000;
1063;5;-1603.687956957000;-1601.149895817865;
1064;4;-1601.149895817864;-1598.611834678729;
1065;5;-1598.611834678729;-1596.073773539594;
1066;7;-1596.073773539594;-1593.535712400458;
1067;4;-1593.535712400459;-1590.997651261323;
1068;2;-1590.997651261323;-1588.459590122188;
1069;3;-1588.459590122188;-1585.921528983052;
1070;4;-1585.921528983053;-1583.383467843917;
1071;3;-1583.383467843917;-1580.845406704782;
1072;2;-1580.845406704782;-1578.307345565647;
1073;5;-1578.307345565646;-1575.769284426511;
1074;5;-1575.769284426511;-1573.231223287376;
1075;0;-1573.231223287376;-1570.693162148240;
1076;3;-1570.693162148240;-1568.155101009105;
1077;4;-1568.155101009105;-1565.617039869969;
1078;3;-1565.617039869970;-1563.078978730834;
1079;3;-1563.078978730834;-1560.540917591699;
1080;1;-1560.540917591699;-1558.002856452563;
1081;3;-1558.002856452564;-1555.464795313428;
1082;1;-1555.464795313428;-1552.926734174293;
1083;2;-1552.926734174293;-1550.388673035158;
1084;9;-1550.388673035157;-1547.850611896022;
1085;4;-1547.850611896022;-1545.312550756887;
1086;4;-1545.312550756887;-1542.774489617751;
1087;5;-1542.774489617751;-1540.236428478616;
1088;7;-1540.236428478616;-1537.698367339481;
1089;6;-1537.698367339481;-1535.160306200345;
1090;1;-1535.160306200346;-1532.622245061210;
1091;4;-1532.622245061210;-1530.084183922075;
1092;2;-1530.084183922075;-1527.546122782939;
1093;7;-1527.546122782939;-1525.008061643804;
1094;6;-1525.008061643804;-1522.470000504669;
1095;4;-1522.470000504668;-1519.931939365533;
1096;3;-1519.931939365533;-1517.393878226398;
1097;2;-1517.393878226398;-1514.855817087262;
1098;4;-1514.855817087262;-1512.317755948127;
1099;6;-1512.317755948127;-1509.779694808992;
1100;7;-1509.779694808992;-1507.241633669856;
1101;5;-1507.241633669857;-1504.703572530721;
1102;4;-1504.703572530721;-1502.165511391586;
1103;8;-1502.165511391586;-1499.627450252450;
1104;5;-1499.627450252450;-1497.089389113315;
1105;2;-1497.089389113315;-1494.551327974180;
1106;4;-1494.551327974179;-1492.013266835044;
1107;4;-1492.013266835044;-1489.475205695909;
1108;3;-1489.475205695909;-1486.937144556773;
1109;3;-1486.937144556774;-1484.399083417638;
1110;1;-1484.399083417638;-1481.861022278503;
1111;2;-1481.861022278503;-1479.322961139367;
1112;1;-1479.322961139368;-1476.784900000232;
1113;5;-1476.784900000232;-1474.246838861097;
1114;3;-1474.246838861097;-1471.708777721961;
1115;6;-1471.708777721961;-1469.170716582826;
1116;1;-1469.170716582826;-1466.632655443691;
1117;6;-1466.632655443691;-1464.094594304555;
1118;2;-1464.094594304555;-1461.556533165420;
1119;4;-1461.556533165420;-1459.018472026284;
1120;7;-1459.018472026285;-1456.480410887149;
1121;7;-1456.480410887149;-1453.942349748014;
1122;1;-1453.942349748014;-1451.404288608878;
1123;7;-1451.404288608879;-1448.866227469743;
1124;5;-1448.866227469743;-1446.328166330608;
1125;10;-1446.328166330608;-1443.790105191473;
1126;9;-1443.790105191472;-1441.252044052337;
1127;7;-1441.252044052337;-1438.713982913202;
1128;11;-1438.713982913202;-1436.175921774066;
1129;17;-1436.175921774066;-1433.637860634931;
1130;4;-1433.637860634931;-1431.099799495796;
1131;9;-1431.099799495796;-1428.561738356660;
1132;6;-1428.561738356660;-1426.023677217525;
1133;8;-1426.023677217525;-1423.485616078390;
1134;5;-1423.485616078390;-1420.947554939254;
1135;4;-1420.947554939254;-1418.409493800119;
1136;5;-1418.409493800119;-1415.871432660984;
1137;4;-1415.871432660983;-1413.333371521848;
1138;6;-1413.333371521848;-1410.795310382713;
1139;6;-1410.795310382713;-1408.257249243577;
1140;10;-1408.257249243577;-1405.719188104442;
1141;6;-1405.719188104442;-1403.181126965307;
1142;4;-1403.181126965307;-1400.643065826171;
1143;2;-1400.643065826172;-1398.105004687036;
1144;8;-1398.105004687036;-1395.566943547901;
1145;4;-1395.566943547901;-1393.028882408765;
1146;9;-1393.028882408765;-1390.490821269630;
1147;7;-1390.490821269630;-1387.952760130495;
1148;2;-1387.952760130494;-1385.414698991359;
1149;4;-1385.414698991359;-1382.876637852224;
1150;5;-1382.876637852224;-1380.338576713088;
1151;4;-1380.338576713089;-1377.800515573953;
1152;4;-1377.800515573953;-1375.262454434818;
1153;5;-1375.262454434818;-1372.724393295682;
1154;5;-1372.724393295683;-1370.186332156547;
1155;9;-1370.186332156547;-1367.648271017412;
1156;10;-1367.648271017412;-1365.110209878276;
1157;2;-1365.110209878276;-1362.572148739141;
1158;9;-1362.572148739141;-1360.034087600006;
1159;8;-1360.034087600005;-1357.496026460870;
1160;9;-1357.496026460870;-1354.957965321735;
1161;4;-1354.957965321735;-1352.419904182600;
1162;10;-1352.419904182600;-1349.881843043464;
1163;7;-1349.881843043464;-1347.343781904329;
1164;8;-1347.343781904329;-1344.805720765193;
1165;9;-1344.805720765194;-1342.267659626058;
1166;6;-1342.267659626058;-1339.729598486923;
1167;6;-1339.729598486923;-1337.191537347788;
1168;2;-1337.191537347787;-1334.653476208652;
1169;6;-1334.653476208652;-1332.115415069517;
1170;9;-1332.115415069517;-1329.577353930381;
1171;9;-1329.577353930381;-1327.039292791246;
1172;12;-1327.039292791246;-1324.501231652111;
1173;12;-1324.501231652111;-1321.963170512975;
1174;13;-1321.963170512975;-1319.425109373840;
1175;8;-1319.425109373840;-1316.887048234704;
1176;5;-1316.887048234705;-1314.348987095569;
1177;9;-1314.348987095569;-1311.810925956434;
1178;10;-1311.810925956434;-1309.272864817299;
1179;10;-1309.272864817298;-1306.734803678163;
1180;5;-1306.734803678163;-1304.196742539028;
1181;6;-1304.196742539028;-1301.658681399892;
1182;7;-1301.658681399892;-1299.120620260757;
1183;8;-1299.120620260757;-1296.582559121622;
1184;12;-1296.582559121622;-1294.044497982486;
1185;16;-1294.044497982487;-1291.506436843351;
1186;7;-1291.506436843351;-1288.968375704216;
1187;9;-1288.968375704216;-1286.430314565080;
1188;14;-1286.430314565080;-1283.892253425945;
1189;15;-1283.892253425945;-1281.354192286810;
1190;15;-1281.354192286809;-1278.816131147674;
1191;6;-1278.816131147674;-1276.278070008539;
1192;6;-1276.278070008539;-1273.740008869403;
1193;3;-1273.740008869403;-1271.201947730268;
1194;5;-1271.201947730268;-1268.663886591133;
1195;6;-1268.663886591133;-1266.125825451997;
1196;10;-1266.125825451998;-1263.587764312862;
1197;3;-1263.587764312862;-1261.049703173727;
1198;6;-1261.049703173727;-1258.511642034591;
1199;11;-1258.511642034591;-1255.973580895456;
1200;8;-1255.973580895456;-1253.435519756321;
1201;7;-1253.435519756320;-1250.897458617185;
1202;7;-1250.897458617185;-1248.359397478050;
1203;7;-1248.359397478050;-1245.821336338915;
1204;9;-1245.821336338915;-1243.283275199779;
1205;5;-1243.283275199779;-1240.745214060644;
