0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365
0.421000,0.744008,1.168031,1.525427,1.937329,2.312529,2.773812,3.114888,3.655023,4.034025,4.509891,4.937165,5.328151,5.689918,6.093205,6.593542,6.956097,7.402349,7.794655,8.228314,8.622001,9.081792,9.499147,9.965843,10.382973,10.812202,11.223742,11.641938,12.100700,12.507565,12.943384,13.443864,13.738299,14.185150,14.593679,15.061354,15.586790,16.043764,16.485804,16.927296,17.447582,18.037363,18.532995,19.057667,19.614933,20.123209,20.665308,21.239172,21.869606,22.566948,23.175762,23.658789,24.166611,24.686995,25.137840,25.563400,25.935318,26.263407,26.504862,26.640408,26.666479,26.600016,26.497534,26.323393,26.217180,25.951715,25.695955,25.370766,25.098637,24.805716,24.442688,23.991386,23.533438,23.104345,22.570238,22.174723,21.621296,21.169338,20.568913,20.174669,19.823088,19.723738,19.585028,19.623503,19.668386,19.924921,20.158060,20.538574,20.780165,21.172268,21.575043,21.899721,22.262178,22.672417,23.075117,23.561039,24.103270,24.543242,25.051977,25.564617,26.111206,26.704716,27.379812,28.088327,28.566214,29.031750,29.544191,30.092516,30.591518,31.100346,31.683060,32.212811,32.744297,33.196930,33.804890,34.356110,35.018257,35.494961,36.142345,36.637375,37.102676,37.609222,38.036648,38.403175,38.597137,38.728191,38.728195,38.588543,38.401234,38.085381,37.714542,37.278816,36.858860,36.402748,35.871170,35.362869,34.836033,34.279537,33.784794,33.236145,32.734821,32.166473,31.631477,31.012779,30.414337,29.772900,29.230139,28.677361,28.130262,27.661562,27.142784,26.594965,26.152624,25.585026,25.031651,24.446266,23.875227,23.190924,22.371922,21.779623,21.224512,20.656679,20.185001,19.684818,19.112286,18.627340,18.124603,17.627665,17.033951,16.459229,15.978824,15.457259,14.973368,14.616000,14.271879,14.004120,13.830762,13.555127,13.394819,13.179533,13.085593,12.986229,13.053667,13.081674,13.183068,13.267482,13.452718,13.564616,13.800385,14.022518,14.207738,14.428219,14.621604,14.849412,15.018641,15.304768,15.510269,15.772038,16.009760,16.250124,16.617373,17.056929,17.445726,17.882540,18.305325,18.760082,19.251362,19.767794,20.356180,20.949389,21.536222,22.088652,22.596622,23.291080,23.915157,24.239826,24.588909,24.860229,25.058008,25.165728,25.149614,25.143404,24.946524,24.674255,24.316910,23.936010,23.465773,22.949234,22.412155,21.879721,21.345701,20.781820,20.241806,19.690722,19.240891,18.861422,18.568735,18.418007,18.208733,18.168156,18.154739,18.347778,18.530935,18.894161,19.207420,19.628946,20.058453,20.568323,21.074459,21.571205,22.158190,22.690977,23.216274,23.676477,24.080587,24.609915,24.951235,25.411024,25.764107,26.262894,26.660267,27.173376,27.579290,28.023464,28.565405,29.016331,29.576788,30.176222,30.827005,31.410299,31.984707,32.710258,33.287560,33.886829,34.484161,35.269047,35.764812,36.187252,36.495327,36.743179,36.728714,36.477039,35.777596,35.267712,34.694748,34.204510,33.695705,33.180592,32.564583,32.008907,31.393259,30.816393,30.266520,29.629667,29.043207,28.263632,27.717012,27.115904,26.515085,25.981667,25.596508,25.164854,24.843903,24.711103,24.635332,24.761063,24.934982,25.235472,25.449562,25.797253,26.024632,26.336678,26.672747,26.980095,27.193296,27.507833,27.751144,28.069548,28.377758,28.652319,28.902304,29.073652,29.097544,29.120686,29.075928,29.025799,28.940420,28.848927,28.765387,28.649342,28.599348,28.461906,28.396172,28.298134,28.236828,28.110592,28.036545,27.903128,27.853212,27.710787,27.671043,27.494291,27.439028,27.297817,27.252117,27.113201,27.073574,26.938156,26.900955,26.805592,26.753113,26.648237,26.612036,26.564606,26.524866,26.443335,26.452971,26.456718,26.624744,26.769611,27.013216,27.098864,27.152695,26.822241,26.273031,25.986671
-0.316000,-0.671979,-1.051006,-1.470651,-1.782315,-2.153024,-2.445837,-2.765810,-3.140564,-3.434385,-3.791536,-4.057896,-4.389465,-4.633070,-4.955398,-5.260346,-5.568354,-5.843018,-6.158709,-6.403571,-6.725874,-6.997884,-7.336793,-7.602516,-7.962090,-8.215378,-8.534277,-8.768750,-9.145500,-9.387444,-9.747637,-10.111886,-10.428114,-10.702600,-11.128586,-11.418851,-11.817699,-12.039933,-12.304525,-12.561755,-12.704696,-12.949361,-13.026800,-13.229476,-13.328885,-13.487779,-13.500957,-13.647831,-13.710121,-13.866796,-13.855829,-13.882956,-13.809428,-13.730150,-13.476167,-13.204300,-12.757673,-12.370686,-11.786116,-11.367828,-10.796271,-10.147649,-9.636358,-9.084823,-8.664278,-8.180198,-7.679338,-7.209040,-6.673603,-6.270535,-5.691082,-5.159162,-4.671985,-4.265854,-4.035665,-3.760942,-3.571644,-3.295819,-3.015538,-2.606807,-2.198818,-1.756886,-1.219977,-0.701991,-0.169938,0.402240,0.982620,1.510332,1.913576,2.382373,2.880856,3.232193,3.703691,4.030622,4.418456,4.685023,4.927319,5.023286,5.069718,4.987130,4.842872,4.646825,4.298750,3.912759,3.558249,3.255603,2.884935,2.510624,2.177850,1.805258,1.447723,1.139679,0.869700,0.572514,0.290868,0.006767,-0.112425,-0.168253,-0.054401,0.068339,0.287926,0.544627,0.914502,1.411312,1.837850,2.461230,2.955230,3.503565,3.986419,4.442436,4.880790,5.253245,5.610657,5.904394,6.294507,6.533325,6.953245,7.272508,7.689106,8.039124,8.453426,8.822341,9.190809,9.679640,10.063154,10.609567,11.007003,11.365200,11.773414,12.011187,12.380039,12.617393,12.888877,13.089653,13.425423,13.568074,13.872956,14.092106,14.421981,14.690963,14.834377,15.114105,15.259310,15.492499,15.666574,15.867281,15.961642,16.066017,16.078903,16.033371,15.856690,15.568243,15.112295,14.695432,14.121582,13.658876,13.216095,12.673592,12.203263,11.640122,11.189530,10.540609,10.005498,9.378559,8.918652,8.362883,7.775154,7.216846,6.581698,5.955017,5.354953,4.853015,4.189027,3.669941,3.084996,2.536945,1.961188,1.287534,0.773750,0.148366,-0.379297,-1.103359,-1.743198,-2.224010,-2.783004,-3.214561,-3.531515,-3.936423,-4.163475,-4.365128,-4.402842,-4.381475,-4.222606,-3.872741,-3.441749,-3.053496,-2.628180,-2.139784,-1.642165,-1.061375,-0.498661,0.045058,0.512811,1.058830,1.433866,1.898083,2.157791,2.496033,2.643432,2.775041,2.737780,2.682606,2.476227,2.192881,1.863815,1.550315,0.976205,0.560405,-0.047482,-0.623314,-1.168879,-1.663260,-2.205259,-2.738830,-3.135278,-3.584830,-3.839430,-4.174892,-4.299782,-4.427367,-4.357128,-4.268423,-4.025343,-3.808857,-3.480603,-3.122805,-2.804488,-2.463029,-2.114772,-1.801537,-1.492219,-1.218569,-0.925257,-0.684697,-0.289420,-0.067298,0.281725,0.544128,0.837084,1.101406,1.218740,1.351132,1.403701,1.486758,1.618267,1.815781,2.137157,2.415069,2.890784,3.466461,4.015778,4.900349,5.804971,6.303776,6.725273,7.112149,7.530133,7.837404,8.284334,8.593532,9.027958,9.380429,9.707495,10.172405,10.478586,11.003022,11.446486,11.802523,12.274973,12.593312,12.914919,13.285372,13.872282,14.444673,14.992145,15.593779,16.192692,16.682398,17.162369,17.736013,18.128601,18.670582,19.257126,19.710440,20.163582,20.629782,21.035151,21.508230,21.943369,22.424232,22.954697,23.591242,24.185520,24.657433,25.309818,25.877861,26.439709,26.972994,27.533649,28.043703,28.578037,29.306076,29.850302,30.393610,30.951635,31.510534,32.109898,32.689602,33.252853,33.878811,34.369270,35.010071,35.494919,36.044556,36.587692,37.228313,37.695980,38.311649,38.889626,39.441078,40.004349,40.656353,41.120914,41.737499,42.668182,43.182423,43.707455,44.373226,44.921127,45.405518,45.884129,46.356392,46.878151,47.356178,47.457214,47.115547
-0.004000,-0.073000,-0.131974,-0.200435,-0.264320,-0.326782,-0.400794,-0.458062,-0.544481,-0.608814,-0.687286,-0.759586,-0.828104,-0.883875,-0.940535,-0.980555,-1.011208,-1.043906,-1.096493,-1.160987,-1.218582,-1.292748,-1.365302,-1.452053,-1.494430,-1.586315,-1.652123,-1.714047,-1.778845,-1.875484,-1.935565,-1.974512,-2.005147,-2.042010,-2.103651,-2.148138,-2.182724,-2.132352,-2.171951,-2.155356,-2.135282,-2.154096,-2.213464,-2.223635,-2.313804,-2.341650,-2.388585,-2.376925,-2.468679,-2.515607,-2.566522,-2.599562,-2.610223,-2.635682,-2.623330,-2.652625,-2.626523,-2.617302,-2.580360,-2.552962,-2.536983,-2.505625,-2.473860,-2.436292,-2.385844,-2.367729,-2.437201,-2.379122,-2.340952,-2.276149,-2.225698,-2.162758,-2.112077,-2.042168,-2.010629,-1.983719,-1.931562,-1.881097,-1.851928,-1.792066,-1.737445,-1.668268,-1.616794,-1.571652,-1.619390,-1.526895,-1.487039,-1.464966,-1.409228,-1.396002,-1.362956,-1.368886,-1.340422,-1.336254,-1.302243,-1.311025,-1.334121,-1.322207,-1.324840,-1.360140,-1.380372,-1.421117,-1.457986,-1.588334,-1.609027,-1.653842,-1.689154,-1.744705,-1.751544,-1.813542,-1.871168,-1.917799,-1.998796,-2.068391,-2.079026,-2.108565,-2.126241,-2.139328,-2.144735,-2.141610,-2.104376,-2.107910,-2.070533,-2.075443,-2.022241,-1.975767,-1.964115,-1.895510,-1.879248,-1.816637,-1.831241,-1.817379,-1.775494,-1.725808,-1.732424,-1.594684,-1.574076,-1.509275,-1.490283,-1.434557,-1.415558,-1.366253,-1.286897,-1.208451,-1.138535,-1.104683,-1.064929,-1.023414,-0.975027,-0.927377,-0.887717,-0.838511,-0.812677,-0.763046,-0.711021,-0.698068,-0.652725,-0.610801,-0.533006,-0.498725,-0.470062,-0.375364,-0.359684,-0.347869,-0.311509,-0.320565,-0.314392,-0.296546,-0.276179,-0.237124,-0.245043,-0.294436,-0.330181,-0.321433,-0.330456,-0.310139,-0.338854,-0.345450,-0.378689,-0.391366,-0.401443,-0.488918,-0.550645,-0.594827,-0.670784,-0.695236,-0.736841,-0.778308,-0.851537,-0.887100,-0.962724,-0.996514,-1.071239,-1.079418,-1.160932,-1.181137,-1.255867,-1.341298,-1.359237,-1.418301,-1.464426,-1.560057,-1.618352,-1.693916,-1.770060,-1.815896,-1.857921,-1.895863,-1.948123,-1.984887,-1.999598,-2.041226,-2.035203,-2.000915,-2.017894,-1.984287,-1.963762,-1.920665,-1.853695,-1.849278,-1.754011,-1.731206,-1.703938,-1.627440,-1.614977,-1.547586,-1.506759,-1.478348,-1.409667,-1.394939,-1.380169,-1.365513,-1.390184,-1.404208,-1.428469,-1.421148,-1.448235,-1.472038,-1.516028,-1.562290,-1.610518,-1.649018,-1.704563,-1.771046,-1.814186,-1.867572,-1.894224,-1.929560,-1.998984,-2.000322,-1.988619,-2.032527,-2.014626,-2.017865,-1.992654,-2.004802,-1.969883,-1.955592,-1.923705,-1.937836,-1.925152,-1.912727,-1.906866,-1.889610,-1.906514,-1.916619,-1.898052,-1.879510,-1.878740,-1.867297,-1.890538,-1.929206,-1.948267,-1.988272,-1.979296,-1.971473,-1.957247,-1.946784,-1.910449,-1.861825,-1.830374,-1.785298,-1.715855,-1.668573,-1.609414,-1.538898,-1.509628,-1.438845,-1.402309,-1.342061,-1.301810,-1.254485,-1.170257,-1.127098,-1.070448,-1.018657,-0.987629,-0.925289,-0.867790,-0.820144,-0.779559,-0.728403,-0.689245,-0.680758,-0.585726,-0.534150,-0.500218,-0.465603,-0.439125,-0.346190,-0.284060,-0.309532,-0.266888,-0.263651,-0.221982,-0.224575,-0.176087,-0.228548,-0.250357,-0.253435,-0.204593,-0.150000,-0.106503,-0.082184,-0.019694,0.017004,0.047225,0.109447,0.150050,0.208388,0.256650,0.288604,0.344077,0.393817,0.443232,0.492455,0.545534,0.605923,0.664907,0.714118,0.761530,0.827261,0.874387,0.939914,0.977267,1.025789,1.034867,1.114053,1.120532,1.206571,1.254395,1.307063,1.331402,1.408109,1.477594,1.538841,1.572862,1.618085,1.657069,1.685599,1.732893,1.759562,1.800521,1.849584,1.850317,1.851741
