65,161,162,163,164,165,166,167,168,169,170,171,175,176,179,181,182,183,184,190,192,193,194,195,196,197,198,199,285,292,300,301,302,303,304,305,306,308,399,400,401,403,417,418,419,421,423,427,435,443,445,447,450,451,452,453,457,458,459,460,461
55375.441406,3839.894043,15135.901367,10899.697266,91116.171875,19729.335938,21415.605469,24750.652344,21525.439453,11623.753906,5239.814941,5955.641113,35111.003906,50651.460938,32857.218750,127145.718750,75039.335938,194755.765625,117716.570312,58875.218750,250427.328125,237186.656250,157281.812500,210333.781250,209292.359375,185694.406250,117055.148438,57317.074219,186824.390625,83949.585938,354176.468750,337647.843750,136536.500000,310346.593750,192678.406250,76950.664062,33812.628906,19389.132812,2845.641113,2939.850098,4036.389893,175837.718750,337679.187500,21385.818359,10182.424805,12132.529297,3818.832031,10324.247070,14708.982422,16847.683594,152881.031250,57032.824219,52630.183594,220071.250000,361432.781250,355224.718750,354333.093750,342692.718750,345426.062500,50367.886719,21042.394531
36717.757812,1616.610107,9981.070312,6148.500000,58557.398438,11845.151367,13483.212891,15438.388672,13574.523438,6135.073242,1664.260132,2293.753906,18633.113281,28222.289062,19118.125000,79377.140625,48446.835938,116443.648438,74887.546875,32967.539062,152097.656250,144811.890625,88763.710938,126083.703125,122139.007812,112037.250000,67023.984375,30242.308594,110160.359375,51220.632812,215481.328125,207508.937500,78321.265625,187325.968750,137147.437500,54042.210938,21806.355469,11799.765625,607.473022,595.638000,1201.175049,119967.546875,237976.562500,12621.486328,5042.249023,6345.495117,664.952942,5102.401367,8138.908203,9493.181641,103600.945312,37227.558594,34253.113281,151559.156250,253485.781250,250118.218750,249407.796875,239145.515625,241907.125000,32795.441406,12338.883789
1027.035034,1425.170044,1678.381958,2331.946045,1451.305054,2028.135010,1918.589966,1434.865967,2095.769043,1752.137939,2120.107910,2134.795898,4259.577148,5277.512207,3360.511963,4146.608887,3028.770020,3304.479980,3047.586914,3128.397949,4381.391113,3225.383057,3229.585938,3538.308105,3187.977051,3323.608887,3296.224121,5498.259766,4843.813965,4696.103027,6107.931152,6839.100098,7054.314941,8192.208008,1852.793945,1849.016968,1855.269043,1867.422974,2167.489014,2180.666016,2223.497070,2236.614990,2268.022949,2278.544922,2272.031006,2232.752930,2225.279053,2243.267090,2223.332031,2283.034912,2270.339111,2285.961914,2237.149902,2317.899902,2248.718018,2256.767090,2308.699951,2369.862061,2375.137939,2374.335938,2348.217041
17630.597656,787.959961,3476.393066,2419.196289,31107.400391,5855.993164,6013.749512,7877.340332,5855.080566,3736.485107,1455.391968,1522.822998,12218.133789,17151.566406,10378.517578,43621.632812,23555.023438,75007.007812,39761.253906,22777.238281,93947.984375,89149.171875,65288.320312,80704.500000,83938.726562,70333.187500,46734.882812,21576.207031,71820.062500,28032.646484,132586.859375,123269.914062,51133.281250,114828.101562,53678.113281,21059.369141,10150.938477,5721.874512,70.605003,163.473007,611.638977,53633.488281,97434.531250,6485.714844,2868.072998,3554.207031,928.523010,2978.485840,4346.663086,5071.395996,47009.664062,17519.230469,16139.846680,66194.132812,105698.218750,102849.648438,102616.515625,101177.265625,101143.718750,15198.040039,6355.215820
1608.895996,1223.094971,2906.062988,1284.698975,1360.098999,1296.255981,1249.961060,1851.369019,1406.380005,2237.333008,1961.828003,2094.198975,3708.936035,3107.718018,3415.419922,3327.339111,2555.977051,2458.792969,3836.031982,3384.980957,2810.949951,2517.686035,2809.938965,2677.252930,2872.425049,3265.452881,3351.918945,3563.979004,4533.898926,4908.970215,4683.350098,4803.065918,4548.887207,2400.156006,1660.333984,1653.116943,1662.982056,1663.812988,2190.872070,2196.277100,2187.940918,2217.582031,2264.812012,2269.062988,2277.733887,2283.180908,2294.947998,2283.843018,2287.154053,2293.527100,2294.356934,2301.240967,2317.014893,2296.237061,2294.955078,2327.663086,2312.746094,2353.003906,2359.574951,2352.794922,2386.810059
