0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467
0.000000,0.000000,0.028866,0.047433,0.040920,0.115021,0.103564,0.093649,0.087202,0.081190,0.082484,0.085872,0.085274,0.081328,0.078813,0.085803,0.082849,0.080874,0.087852,0.094451,0.093343,0.093252,0.095819,0.107275,0.112240,0.120620,0.121914,0.124622,0.126699,0.126555,0.128213,0.130047,0.128696,0.130098,0.130249,0.131644,0.134179,0.136728,0.139118,0.140681,0.142574,0.143537,0.144836,0.145315,0.146343,0.147365,0.149738,0.150181,0.151697,0.153294,0.153870,0.153079,0.153040,0.151480,0.150227,0.149498,0.148016,0.149104,0.149427,0.149403,0.150984,0.167638,0.169305,0.169648,0.170208,0.122368,0.137954,0.138904,0.138169,0.139018,0.141909,0.141288,0.140876,0.140350,0.139052,0.145964,0.147542,0.147429,0.147461,0.147896,0.148039,0.148975,0.149431,0.150489,0.151647,0.152574,0.153232,0.154114,0.154167,0.155257,0.156433,0.157799,0.158748,0.159961,0.160762,0.161057,0.160767,0.161468,0.161582,0.162412,0.164117,0.165416,0.165996,0.167129,0.167923,0.168265,0.168191,0.168844,0.169271,0.169738,0.168548,0.168628,0.167800,0.167270,0.166740,0.166523,0.166524,0.166771,0.167223,0.167290,0.167228,0.167989,0.168957,0.169278,0.171000,0.171854,0.171612,0.172407,0.173240,0.173446,0.173008,0.173330,0.174160,0.175412,0.175067,0.174712,0.175097,0.174735,0.175071,0.175558,0.175038,0.174849,0.174414,0.174503,0.174451,0.174600,0.174566,0.175286,0.178461,0.179572,0.182243,0.182345,0.182762,0.182949,0.197711,0.213193,0.219177,0.220692,0.222781,0.222420,0.223573,0.225026,0.227685,0.230200,0.230507,0.240899,0.243218,0.240469,0.242127,0.242864,0.243479,0.244117,0.244279,0.244083,0.243674,0.246156,0.247919,0.247787,0.246397,0.245071,0.239442,0.243068,0.243281,0.244200,0.241951,0.238899,0.239866,0.240850,0.241529,0.247354,0.249892,0.252252,0.211723,0.233140,0.229595,0.214129,0.213059,0.216178,0.218331,0.220008,0.220693,0.220587,0.221313,0.221169,0.220818,0.220316,0.219950,0.219443,0.218870,0.222638,0.223310,0.228759,0.230519,0.236465,0.239978,0.243290,0.246385,0.250623,0.254363,0.258387,0.262550,0.265859,0.269475,0.272893,0.276954,0.280657,0.284643,0.287970,0.291064,0.294486,0.297133,0.300370,0.302919,0.303740,0.305991,0.307360,0.309217,0.314860,0.317442,0.320725,0.324011,0.326584,0.329908,0.331532,0.332047,0.332847,0.333610,0.334954,0.336051,0.337645,0.340132,0.343228,0.345918,0.348057,0.349817,0.351812,0.353988,0.355175,0.355490,0.356554,0.357772,0.358511,0.359207,0.359704,0.361288,0.362202,0.363688,0.362938,0.364454,0.366431,0.368081,0.369100,0.370347,0.370926,0.371800,0.372004,0.371688,0.370654,0.369771,0.368803,0.367575,0.366311,0.365103,0.364511,0.364406,0.363940,0.363785,0.363753,0.266716,0.266739,0.266636,0.266994,0.266972,0.266574,0.266576,0.266335,0.265667,0.264712,0.265704,0.264506,0.263432,0.277479,0.277485,0.268790,0.258675,0.257042,0.255709,0.255391,0.256409,0.257117,0.258325,0.258132,0.257705,0.257473,0.257195,0.256696,0.256469,0.258745,0.259442,0.258987,0.258727,0.258397,0.258284,0.258125,0.257593,0.257409,0.257131,0.257032,0.259013,0.258786,0.258479,0.258211,0.257936,0.257666,0.257376,0.257021,0.256737,0.256598,0.256678,0.256463,0.256245,0.255802,0.255547,0.255056,0.254797,0.254404,0.254093,0.253970,0.254001,0.254102,0.254123,0.254176,0.254322,0.254467,0.254575,0.254809,0.255138,0.255496,0.255849,0.256148,0.256457,0.256784,0.257097,0.257441,0.257930,0.258305,0.258729,0.259167,0.259660,0.260109,0.260765,0.261229,0.261032,0.261124,0.261231,0.261429,0.261755,0.262078,0.262511,0.263086,0.263844,0.264307,0.264722,0.265136,0.265536,0.265706,0.266036,0.266306,0.266096,0.266422,0.265523,0.265410,0.265492,0.266321,0.266508,0.266977,0.266892,0.267212,0.267366,0.267554,0.268165,0.268879,0.269471,0.269572,0.269696,0.269965,0.271184,0.271892,0.272199,0.272371,0.272644,0.272910,0.273085,0.273275,0.274788,0.274605,0.274738,0.264501,0.264505,0.263853,0.263325,0.262785,0.262303,0.261935,0.261831,0.261550,0.260907,0.260841,0.260546,0.260729,0.261063,0.260894,0.260646,0.260241,0.260173,0.260373,0.260745,0.260316,0.260784,0.260333,0.259885,0.259686,0.259244,0.258384,0.258240,0.257273,0.258352,0.258254,0.257900,0.257940,0.258678,0.258496,0.257880,0.256736,0.256475,0.256558,0.256164,0.256179,0.251292,0.250603,0.250152,0.249791,0.249564,0.249112,0.248732,0.248840,0.248902,0.249082
0.000000,0.205457,0.179151,0.198329,0.207163,0.294630,0.358685,0.408066,0.448321,0.480217,0.496939,0.518065,0.541678,0.559186,0.577290,0.591548,0.602423,0.610599,0.622623,0.640207,0.652660,0.660722,0.664251,0.678089,0.696602,0.703034,0.708580,0.711374,0.716876,0.723980,0.733837,0.748369,0.768422,0.793956,0.823208,0.855885,0.892673,0.933192,0.977843,1.024975,1.074508,1.125568,1.178141,1.231135,1.283720,1.335509,1.386674,1.435246,1.478703,1.517801,1.553783,1.588056,1.621687,1.655202,1.688899,1.724151,1.760370,1.799367,1.839671,1.881297,1.924521,1.974174,2.025630,2.078233,2.131351,0.996519,0.986347,0.990148,0.984385,0.976225,0.973005,0.970125,0.966741,0.963089,0.959900,0.967596,0.976247,0.986174,0.997853,1.011368,1.026385,1.043836,1.063047,1.084417,1.108223,1.134273,1.162222,1.192403,1.225041,1.259744,1.296711,1.335469,1.375323,1.414557,1.454856,1.495327,1.537591,1.581700,1.627254,1.673577,1.720482,1.769697,1.820089,1.872074,1.925727,1.980514,2.036673,2.093974,2.152297,2.211212,2.270726,2.330728,2.391482,2.443315,2.497220,2.549176,2.598627,2.645685,2.690480,2.733572,2.773803,2.812530,2.846808,2.880392,2.913517,2.943337,2.969047,2.992904,3.017137,3.042986,3.060874,3.078557,3.099411,3.118315,3.132668,3.141397,3.154412,3.166204,3.182366,3.198275,3.210875,3.223762,3.236208,3.248659,3.260876,3.273420,3.284950,3.297707,3.314182,3.331825,3.346507,3.360636,3.375829,3.391616,3.421872,3.436592,3.422012,3.427348,3.438842,3.449509,3.461926,3.459721,3.469692,3.466729,3.470953,3.490716,3.503480,3.488289,3.530093,3.539700,3.550462,3.559550,3.568247,3.574656,3.574482,3.591451,3.603145,3.597330,3.578072,3.560313,3.492456,3.529539,3.521712,3.524249,3.491992,3.442036,3.453548,3.466643,3.473372,3.512350,3.554846,3.597178,2.363240,2.547156,2.565400,2.280480,2.335157,2.408600,2.460865,2.500479,2.510623,2.511989,2.497814,2.496139,2.489904,2.481295,2.487286,2.483669,2.477239,2.475534,2.478074,2.470622,2.465961,2.464451,2.466735,2.473421,2.484248,2.500289,2.521067,2.546784,2.577466,2.612349,2.651728,2.695390,2.743786,2.796552,2.853326,2.913519,2.977539,3.045539,3.116750,3.191853,3.270147,3.351028,3.434621,3.518727,3.602829,3.691010,3.779187,3.866515,3.950420,4.032169,4.115457,4.199543,4.284081,4.368775,4.453707,4.536718,4.617449,4.695576,4.769652,4.839682,4.905608,4.968104,5.027806,5.085211,5.141305,5.196165,5.250000,5.302342,5.353723,5.403622,5.452522,5.500123,5.545965,5.590381,5.632165,5.673042,5.712187,5.750007,5.785709,5.820072,5.852898,5.884568,5.915470,5.945710,5.975221,6.003838,6.031805,6.059317,6.086718,6.113857,6.140630,6.166878,6.192423,6.217124,6.241386,6.264519,3.692971,3.688801,3.687155,3.697916,3.688987,3.671147,3.668003,3.663660,3.650878,3.633610,3.622136,3.602870,3.586995,3.862835,3.869945,3.672698,3.407610,3.380036,3.347770,3.351221,3.386272,3.421777,3.432709,3.435492,3.434641,3.427371,3.420080,3.412917,3.406229,3.400937,3.394925,3.389252,3.384033,3.378739,3.373338,3.368207,3.363423,3.358932,3.354957,3.351411,3.348547,3.346036,3.343922,3.342266,3.341103,3.340427,3.340298,3.340673,3.341552,3.342925,3.345013,3.347611,3.350701,3.354241,3.358222,3.362364,3.366800,3.371477,3.376551,3.382202,3.388538,3.395598,3.403321,3.411761,3.421020,3.431134,3.442102,3.453943,3.466605,3.480220,3.494808,3.510296,3.526691,3.544025,3.562244,3.581393,3.601722,3.623107,3.645495,3.668875,3.693319,3.718766,3.745230,3.772597,3.800576,3.829030,3.857570,3.886122,3.913960,3.940679,3.974071,4.002812,4.029541,4.051532,4.072341,4.092019,4.110528,4.127976,4.144374,4.159766,4.174639,4.189637,4.207520,4.227038,4.245635,4.264073,4.282279,4.300202,4.317093,4.333947,4.349813,4.365398,4.379757,4.391845,4.402771,4.412714,4.421717,4.429741,4.436660,4.443228,4.449037,4.454131,4.458580,4.462343,4.465562,4.468410,4.470857,4.472935,4.474784,4.396062,4.414603,4.413494,4.412973,4.412033,4.408021,4.410411,4.416188,4.415930,4.406596,4.409892,4.411742,4.418961,4.428746,4.428100,4.427934,4.423438,4.420093,4.425641,4.435621,4.424159,4.418910,4.412247,4.400092,4.395478,4.387976,4.369506,4.369488,4.348349,4.358553,4.357280,4.349094,4.349357,4.369717,4.367026,4.347948,4.311003,4.303881,4.297166,4.290360,4.271416,4.003048,3.949617,3.917334,3.916010,3.911872,3.902474,3.895235,3.908648,3.908189,3.909412
