0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415
0.245000,0.472003,0.704002,0.807924,0.973936,1.060200,1.122163,1.247173,1.436165,1.557422,1.660531,1.863610,2.486416,3.198171,3.627609,3.820148,3.999170,4.208258,4.409540,4.581846,4.768092,4.975125,5.115201,5.284562,5.527626,5.693728,5.841859,6.041741,6.252820,6.408741,6.577096,6.830198,7.006310,7.216441,7.432542,7.616446,7.769746,7.962252,8.077375,8.217610,8.403527,8.520474,8.699798,8.923096,9.041307,9.297691,9.529222,9.733631,10.018834,10.264257,10.463046,10.730862,10.975871,11.181656,11.472959,11.800485,12.125742,12.525054,12.838540,13.209402,13.660795,14.065752,14.582673,14.994804,15.551373,16.133854,16.556181,16.991724,17.346695,17.650816,17.955376,18.379103,18.602047,18.890562,19.309113,19.505072,19.853443,20.258598,20.515621,20.839294,21.180172,21.407148,21.673244,21.949944,22.189604,22.330658,22.534010,22.775133,22.932037,23.096659,23.383562,23.570986,23.744341,23.955364,24.186228,24.374355,24.624241,24.819813,24.991041,25.294819,25.490820,25.757833,26.043777,26.162752,26.363644,26.601942,26.816742,26.940201,27.188454,27.513264,27.786800,28.051479,28.340282,28.423552,28.690224,28.884790,29.113108,29.359293,29.539619,29.808323,30.148226,30.380903,30.570267,30.823668,31.095718,31.270943,31.468273,31.639055,31.808613,31.958244,32.141186,32.286274,32.473579,32.777649,32.899303,33.112049,33.384228,33.484776,33.693291,33.883156,34.013485,34.196243,34.302715,34.392429,34.610077,34.805882,35.073307,35.236774,35.408012,35.759712,35.971401,36.258820,36.404255,36.735123,36.977280,37.331036,37.541916,37.811203,38.013969,38.172962,38.409786,38.654800,38.757042,38.905952,39.044334,39.108494,39.212677,39.310760,39.079586,38.786957,38.437820,37.949711,37.347767,36.769798,36.337852,35.598209,34.827179,34.504345,34.037800,33.363071,32.926235,32.472843,32.079987,31.559471,31.238777,30.669159,30.094328,29.568687,28.958220,28.157089,27.775352,27.205725,26.662767,26.380424,25.921162,25.638882,25.369659,25.180056,24.956684,24.780600,24.837053,25.106319,25.129875,25.103197,25.099358,25.137238,25.040163,25.021816,24.939304,24.890577,24.856663,24.813826,24.707998,24.669228,24.621984,24.568787,24.547470,24.406965,24.370535,24.175341,24.020159,23.893730,23.751434,23.680086,23.564663,23.448830,23.407524,23.251837,23.157337,22.982731,22.800482,22.674505,22.545656,22.335154,22.074629,21.900766,21.765547,21.577351,21.524160,21.460707,21.271778,21.162626,20.972179,20.778873,20.544502,20.360319,20.119623,19.875601,19.548222,19.273474,18.873016,18.604874,18.460266,18.033409,17.701052,17.317701,17.040184,16.695908,16.487410,16.116652,15.815635,15.431457,15.085374,14.880894,14.746507,14.580789,14.297257,13.995986,13.756065,13.425559,13.118692,12.798609,12.563555,12.362484,12.052198,11.817039,11.645044,11.337306,11.004766,10.723788,10.515192,10.278062,10.065041,9.774098,9.577405,9.373754,9.063128,8.868600,8.610835,8.509846,8.298024,8.058660,7.902405,7.799078,7.708565,7.754003,7.795445,7.816585,7.967485,8.122931,8.308383,8.565727,8.787544,8.937415,9.371726,9.704766,10.045763,10.485421,10.832777,11.082267,11.500434,12.019702,12.481798,13.032758,13.325192,13.486629,13.748498,14.026416,14.357074,14.833042,15.434288,15.948314,16.401068,17.155720,17.737587,18.086529,18.710997,19.264378,19.621193,20.189117,20.817253,21.384441,21.972773,22.281233,22.701504,22.976740,23.255867,23.700600,24.042740,24.433208,24.846294,25.194529,25.578291,25.952936,26.160854,26.509613,26.825314,27.157736,27.582127,27.958826,28.319672,28.653198,29.025576,29.266174,29.654951,30.010420,30.397852,30.823111,31.174223,31.594912,32.155247,32.581154,32.850323,32.974892,32.900394,32.992077,33.031456,33.147545,33.264500,33.617573,33.901459,34.192562,34.511372,34.860924,35.266487,35.520313,35.837952,36.454025,37.379742,38.138344,38.673466,39.416809,40.354496,41.131924,41.988937,42.774567,43.473114,44.241982,45.001820,45.704815,46.490749,47.143959,47.889725,48.542385,49.088615,49.475784,49.808983,50.147881,50.488300,50.836205,51.104080,51.366230,51.558205,51.576248,51.631645,51.683105,51.804707,51.655262,51.375164,50.892876,50.421730,49.986320,49.777275,49.977253,50.334145,50.689713
-0.032000,-0.139001,-0.152029,0.098988,0.301969,0.503933,0.738550,0.984567,1.234577,1.447590,1.680640,1.973881,3.055033,4.298205,5.105500,5.437070,5.851077,6.156039,6.445627,6.825754,7.122663,7.392661,7.706537,8.012486,8.331475,8.631407,8.966376,9.276812,9.596747,9.954698,10.244762,10.592757,10.987709,11.333659,11.658641,12.037444,12.256843,12.511488,12.816438,13.105491,13.361485,13.594570,13.761238,13.907468,14.145135,14.411769,14.683413,15.040480,15.373490,15.688871,16.018549,16.326294,16.621542,16.977448,17.288420,17.641891,17.991892,18.253340,18.520586,18.745779,18.923008,19.183386,19.376930,19.581154,19.887518,20.116913,20.394541,20.601261,20.830618,21.054962,21.191465,21.397371,21.559227,21.715796,21.894495,22.031544,22.291231,22.517370,22.721075,23.044725,23.296644,23.537289,23.921543,24.197956,24.473486,24.749035,25.027880,25.277397,25.565504,25.850691,26.192604,26.418982,26.706312,26.987091,27.305462,27.735756,28.168657,28.558401,28.990084,29.448189,29.886023,30.353127,30.824207,31.143637,31.508894,31.885349,32.448273,32.606899,33.165924,33.726101,34.243389,34.787289,35.271473,35.509029,35.967915,36.352760,36.866180,37.269043,37.697849,38.186371,38.957790,39.300240,39.746540,40.245033,40.714962,41.087471,41.386993,41.631706,41.983452,42.250137,42.529572,42.781593,43.244919,43.785927,44.059856,44.589996,45.074177,45.344345,45.812553,46.153519,46.500168,46.839096,47.053364,47.332485,47.615696,48.044781,48.462662,48.739773,49.159519,49.750500,50.273922,50.839485,51.303970,51.884590,52.416088,52.992592,53.438007,53.993050,54.331440,54.667366,55.165134,55.562958,55.821072,56.138744,56.419899,56.690411,56.931259,57.143826,57.003780,56.643272,55.890926,55.133595,54.070526,53.096745,52.369221,51.207436,49.888500,49.199623,48.144352,47.039154,46.217907,45.313606,44.683971,43.798363,43.198853,42.264233,41.039284,40.195927,39.592815,39.248402,39.029949,39.046314,39.211166,39.250698,39.499077,39.657154,39.813843,40.076530,40.182980,40.358967,40.625355,40.665379,40.389961,40.102211,39.823471,39.369209,38.815491,38.500252,37.920898,37.656143,37.385578,36.863480,36.291706,35.755283,35.298759,34.853218,34.336651,33.849396,33.460476,32.906025,32.430870,31.801790,31.337187,30.789499,30.320965,29.844488,29.342068,28.757217,28.261042,27.683554,27.230959,26.650089,26.252361,25.603247,24.878187,24.469126,23.855425,23.287651,23.075632,22.569357,22.015091,21.533161,20.979040,20.591064,19.996559,19.689236,19.278639,18.795170,18.332203,17.796207,17.228294,16.736349,16.504286,15.900481,15.309670,14.798059,14.290870,13.800334,13.344718,12.781821,12.248250,11.597620,10.942871,10.570049,10.364095,10.058191,9.457763,8.937048,8.413280,7.858544,7.176314,6.671671,6.220050,5.846231,5.337324,4.785860,4.466870,3.868733,3.191431,2.613397,2.153500,1.757019,1.233523,0.740082,0.352028,-0.110079,-0.648108,-1.148076,-1.578316,-1.784413,-2.266062,-2.805601,-3.288140,-3.799131,-4.280236,-4.640136,-5.192309,-5.384289,-5.821807,-6.320178,-6.770230,-7.125405,-7.548702,-7.732508,-8.089674,-8.426857,-8.626883,-8.862855,-9.049760,-9.059570,-9.077053,-9.068538,-8.869737,-8.739594,-8.565749,-8.584245,-8.570757,-8.420042,-8.316814,-8.239908,-8.064466,-8.036589,-7.958552,-7.985950,-7.934832,-7.993712,-8.119360,-8.217618,-8.380033,-8.537223,-8.840495,-9.043024,-9.321297,-9.492948,-9.628636,-9.780133,-9.967710,-10.178429,-10.348015,-10.583397,-10.734202,-10.895479,-11.132222,-11.292980,-11.393951,-11.623956,-11.819530,-11.955865,-12.213439,-12.428542,-12.574679,-12.778959,-12.978678,-13.069856,-13.271669,-13.499429,-13.661287,-13.901781,-14.128890,-14.319573,-14.690318,-14.906040,-15.063467,-15.308563,-15.542923,-15.798861,-16.059383,-16.288366,-16.070873,-15.483839,-15.045700,-14.563779,-14.148865,-13.770034,-13.248499,-13.078995,-12.912696,-12.836966,-12.864933,-13.028730,-13.191396,-13.450974,-13.761652,-13.999183,-14.320844,-14.658071,-14.930691,-15.287590,-15.623149,-15.885974,-16.263550,-16.632229,-16.968981,-17.376343,-17.740900,-17.945562,-18.275593,-18.532459,-19.055449,-20.071703,-20.834394,-21.664009,-22.625509,-23.652239,-24.509239,-25.552608,-26.384663,-26.728310,-26.672592,-26.570671,-26.338314,-26.327791,-26.194454,-26.319443,-26.270241,-26.443604
0.003000,0.006000,0.016959,0.060948,0.090928,0.112522,0.161503,0.180342,0.235293,0.250546,0.298958,0.323355,0.509064,0.697726,0.799818,0.850817,0.918662,0.955591,1.004063,1.059563,1.088028,1.157915,1.175660,1.249259,1.296074,1.321805,1.381636,1.399682,1.467667,1.515194,1.544605,1.611338,1.668091,1.706888,1.777721,1.842266,1.860423,1.921973,1.941882,1.991730,2.044631,2.079555,2.106407,2.123319,2.170054,2.199465,2.249977,2.323902,2.371693,2.418576,2.486347,2.521739,2.575612,2.642471,2.671230,2.732529,2.815986,2.872946,2.883970,2.944065,3.009070,3.046242,3.121336,3.164980,3.263833,3.341391,3.426657,3.491536,3.522547,3.595738,3.609050,3.676920,3.700153,3.745453,3.780407,3.777641,3.822409,3.835884,3.872074,3.917568,3.937156,3.994426,4.037102,4.077389,4.149397,4.173458,4.216307,4.268135,4.280574,4.327021,4.362516,4.378893,4.418006,4.437256,4.504691,4.537546,4.572030,4.618491,4.685462,4.734067,4.753310,4.821075,4.870176,4.889288,4.947619,5.014883,5.049335,5.043029,5.170089,5.224072,5.327109,5.391662,5.421427,5.481791,5.504389,5.529301,5.609611,5.681448,5.726401,5.763277,5.857222,5.882457,5.907128,5.964936,6.008457,6.063376,6.069090,6.134246,6.145711,6.195729,6.189947,6.246855,6.271639,6.298436,6.335430,6.387742,6.448248,6.444735,6.497234,6.532344,6.555105,6.588848,6.644884,6.652470,6.697632,6.720942,6.750926,6.786666,6.832618,6.894411,6.940631,7.008718,7.032644,7.107336,7.153587,7.194249,7.244320,7.319211,7.372174,7.364775,7.429942,7.464402,7.478225,7.520371,7.552329,7.564116,7.570941,7.593116,7.554904,7.522084,7.486407,7.380148,7.332300,7.203308,7.158062,7.027381,6.911607,6.828482,6.779779,6.682425,6.574188,6.530919,6.464490,6.367639,6.339670,6.228969,6.136848,6.097170,5.964777,5.945693,5.678145,5.646963,5.603313,5.588601,5.589929,5.586260,5.592274,5.627487,5.627840,5.620724,5.641365,5.646100,5.578272,5.601967,5.562472,5.533002,5.504842,5.463545,5.356159,5.403141,5.340887,5.309154,5.260677,5.177241,5.110343,5.096903,5.063014,4.996043,4.948014,4.903046,4.859785,4.808118,4.777118,4.717519,4.660648,4.642344,4.603941,4.534960,4.468901,4.411232,4.400014,4.340752,4.276849,4.194164,4.133319,4.096411,4.040714,3.987153,3.933607,3.933556,3.873122,3.805873,3.768357,3.774739,3.697096,3.626188,3.617318,3.570174,3.490386,3.385970,3.259359,3.174722,3.140225,3.017111,2.928789,2.809440,2.734938,2.644689,2.559400,2.424553,2.335363,2.215235,2.107180,2.045414,1.990367,1.964349,1.865943,1.766637,1.641334,1.536808,1.442949,1.347291,1.280530,1.252371,1.182645,1.093611,1.033512,0.939098,0.839889,0.760468,0.712092,0.660091,0.575089,0.477234,0.422362,0.367411,0.303424,0.222453,0.133154,0.135159,0.053956,-0.051230,-0.076703,-0.138938,-0.175650,-0.241165,-0.307731,-0.321438,-0.370054,-0.444984,-0.448014,-0.455902,-0.484862,-0.486866,-0.456656,-0.465312,-0.445763,-0.445802,-0.383101,-0.411910,-0.335842,-0.301601,-0.245574,-0.164740,-0.134229,-0.117400,-0.083791,-0.052860,-0.032574,0.041246,0.137379,0.197137,0.224882,0.269026,0.344194,0.381951,0.401651,0.464198,0.457332,0.473839,0.532291,0.562480,0.595497,0.640100,0.653826,0.663810,0.697526,0.714466,0.724121,0.750790,0.756269,0.770102,0.794369,0.801693,0.828471,0.838652,0.873764,0.848919,0.853854,0.876889,0.903639,0.906911,0.920989,0.931829,0.949471,0.974541,0.966850,0.985105,1.024297,1.039910,1.064542,1.066734,1.089395,1.078730,1.032077,1.002245,0.984410,0.977196,0.978217,1.088084,1.140861,1.254797,1.302832,1.393035,1.614033,1.716860,1.915475,2.032049,2.075019,2.133470,2.150495,2.226414,2.234544,2.293377,2.361794,2.382693,2.408697,2.445211,2.497844,2.526897,2.543284,2.567829,2.592487,2.589003,2.602843,2.467373,2.273789,2.096786,1.933272,1.842224,1.762368,1.721875,1.602640,1.521638,1.392993,1.311358,1.227289,1.182953,1.152517,1.140978,1.130020,1.091635,1.146022,1.107751,1.143223,1.155294
