0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365
0.421000,0.744000,1.168000,1.524000,1.935000,2.312000,2.772000,3.113000,3.653000,4.032000,4.507000,4.935000,5.325000,5.688000,6.092000,6.591000,6.951000,7.397000,7.789000,8.222000,8.615000,9.077000,9.493000,9.960000,10.379000,10.808000,11.220000,11.638000,12.096000,12.502000,12.936000,13.438000,13.731000,14.178000,14.588000,15.056000,15.576000,16.038000,16.499001,16.951000,17.464001,18.045000,18.545000,19.070999,19.634001,20.139000,20.700001,21.271999,21.917999,22.591000,23.201000,23.687000,24.198000,24.722000,25.159000,25.611000,25.948999,26.285999,26.546000,26.671000,26.698999,26.604000,26.513000,26.323999,26.216999,25.947001,25.693001,25.362000,25.089001,24.790001,24.423000,23.972000,23.521000,23.082001,22.552000,22.136999,21.580000,21.132000,20.538000,20.136999,19.777000,19.662001,19.527000,19.570999,19.613001,19.870001,20.101999,20.474001,20.707001,21.104000,21.497999,21.841000,22.193001,22.589001,22.993000,23.468000,24.009001,24.454000,24.969000,25.485001,26.018999,26.615000,27.304001,28.009001,28.493000,28.959000,29.473000,30.021999,30.524000,31.035000,31.628000,32.148998,32.681000,33.132000,33.748001,34.305000,34.969002,35.453999,36.098000,36.598000,37.062000,37.570000,37.994999,38.356998,38.563999,38.671001,38.666000,38.518002,38.326000,38.006001,37.637001,37.189999,36.765999,36.306000,35.763000,35.259998,34.709999,34.158001,33.641998,33.091000,32.575001,32.011002,31.462999,30.834000,30.229000,29.573000,29.023001,28.459999,27.903000,27.429001,26.900000,26.348000,25.895000,25.320000,24.768000,24.174999,23.600000,22.909000,22.080000,21.486000,20.926001,20.351000,19.875999,19.371000,18.792999,18.304001,17.799000,17.302999,16.709000,16.135000,15.658000,15.141000,14.667000,14.316000,13.985000,13.721000,13.559000,13.290000,13.138000,12.925000,12.840000,12.749000,12.828000,12.866000,12.974000,13.068000,13.270000,13.396000,13.646000,13.885000,14.086000,14.321000,14.533000,14.777000,14.962000,15.261000,15.487000,15.765000,16.025000,16.282000,16.667000,17.134001,17.535999,17.993999,18.431000,18.900999,19.408001,19.931000,20.548000,21.167999,21.753000,22.302999,22.809000,23.502001,24.110001,24.426001,24.757999,25.013000,25.184999,25.281000,25.250000,25.171000,24.948999,24.666000,24.280001,23.893999,23.416000,22.891001,22.351000,21.798000,21.257999,20.712000,20.188999,19.648001,19.214001,18.839001,18.568001,18.436001,18.240999,18.222000,18.235001,18.452000,18.660000,19.049999,19.384001,19.827999,20.278999,20.808001,21.332001,21.830000,22.420000,22.961000,23.466999,23.916000,24.304001,24.812000,25.128000,25.570000,25.902000,26.379000,26.754999,27.256001,27.631001,28.069000,28.601000,29.038000,29.573000,30.171000,30.792999,31.364000,31.927999,32.646999,33.219002,33.813999,34.403999,35.180000,35.658001,36.067001,36.347000,36.587002,36.547001,36.230000,35.478001,34.938999,34.338001,33.825001,33.283001,32.750999,32.105000,31.528999,30.882999,30.285999,29.709999,29.046000,28.437000,27.621000,27.052999,26.415001,25.785000,25.230000,24.816999,24.364000,24.011999,23.846001,23.726999,23.815001,23.944000,24.204000,24.384001,24.684999,24.885000,25.153000,25.448999,25.716000,25.903999,26.174999,26.389000,26.674000,26.951000,27.184999,27.398001,27.518000,27.500000,27.490000,27.399000,27.309999,27.186001,27.056999,26.933001,26.781000,26.694000,26.504999,26.402000,26.264999,26.167000,26.002001,25.886999,25.714001,25.624001,25.438000,25.364000,25.143999,25.054001,24.877001,24.790001,24.611000,24.538000,24.361000,24.281000,24.150999,24.055000,23.906000,23.837000,23.747000,23.646999,23.531000,23.506001,23.466000,23.601999,23.712000,23.917000,23.969000,24.000999,23.655001,23.101000,22.834000
-0.316000,-0.672000,-1.051000,-1.469000,-1.782000,-2.151000,-2.445000,-2.765000,-3.140000,-3.434000,-3.796000,-4.057000,-4.392000,-4.633000,-4.961000,-5.256000,-5.569000,-5.844000,-6.160000,-6.398000,-6.721000,-6.987000,-7.334000,-7.598000,-7.968000,-8.217000,-8.540000,-8.769000,-9.150000,-9.392000,-9.753000,-10.118000,-10.433000,-10.711000,-11.133000,-11.423000,-11.823000,-12.044000,-12.303000,-12.553000,-12.711000,-12.971000,-13.056000,-13.256000,-13.357000,-13.518000,-13.536000,-13.671000,-13.737000,-13.879000,-13.869000,-13.900000,-13.831000,-13.758000,-13.504000,-13.205000,-12.774000,-12.373000,-11.774000,-11.356000,-10.787000,-10.141000,-9.628000,-9.091000,-8.666000,-8.195000,-7.689000,-7.225000,-6.684000,-6.286000,-5.702000,-5.187000,-4.714000,-4.315000,-4.075000,-3.815000,-3.617000,-3.352000,-3.081000,-2.677000,-2.268000,-1.823000,-1.294000,-0.776000,-0.253000,0.325000,0.909000,1.439000,1.849000,2.323000,2.844000,3.175000,3.620000,3.970000,4.361000,4.623000,4.867000,4.952000,5.000000,4.914000,4.780000,4.597000,4.267000,3.879000,3.534000,3.243000,2.879000,2.510000,2.187000,1.829000,1.492000,1.159000,0.887000,0.582000,0.308000,0.027000,-0.086000,-0.139000,-0.021000,0.105000,0.330000,0.593000,0.968000,1.479000,1.907000,2.528000,3.021000,3.568000,4.048000,4.499000,4.925000,5.281000,5.643000,5.921000,6.308000,6.546000,6.954000,7.270000,7.680000,8.018000,8.420000,8.776000,9.135000,9.615000,9.988000,10.517000,10.898000,11.244000,11.639000,11.870000,12.220000,12.450000,12.711000,12.902000,13.214000,13.354000,13.645000,13.849000,14.162000,14.418000,14.550000,14.822000,14.955000,15.178000,15.338000,15.529000,15.613000,15.705000,15.706000,15.646000,15.460000,15.162000,14.696000,14.269000,13.687000,13.214000,12.767000,12.217000,11.740000,11.174000,10.715000,10.070000,9.533000,8.905000,8.446000,7.891000,7.314000,6.759000,6.127000,5.509000,4.906000,4.415000,3.754000,3.242000,2.659000,2.123000,1.554000,0.888000,0.382000,-0.233000,-0.747000,-1.462000,-2.086000,-2.558000,-3.098000,-3.521000,-3.824000,-4.218000,-4.443000,-4.636000,-4.662000,-4.621000,-4.435000,-4.076000,-3.624000,-3.226000,-2.789000,-2.284000,-1.778000,-1.195000,-0.632000,-0.071000,0.392000,0.918000,1.280000,1.734000,1.979000,2.303000,2.429000,2.553000,2.498000,2.421000,2.196000,1.876000,1.533000,1.192000,0.609000,0.172000,-0.426000,-0.999000,-1.548000,-2.034000,-2.567000,-3.087000,-3.469000,-3.903000,-4.131000,-4.450000,-4.556000,-4.681000,-4.592000,-4.488000,-4.213000,-3.973000,-3.631000,-3.244000,-2.912000,-2.545000,-2.179000,-1.836000,-1.507000,-1.206000,-0.892000,-0.624000,-0.213000,0.036000,0.417000,0.713000,1.038000,1.336000,1.483000,1.655000,1.736000,1.849000,2.012000,2.249000,2.598000,2.898000,3.390000,3.988000,4.537000,5.403000,6.261000,6.725000,7.114000,7.465000,7.854000,8.121000,8.527000,8.799000,9.187000,9.503000,9.788000,10.209000,10.474000,10.945000,11.345000,11.658000,12.087000,12.367000,12.661000,12.998000,13.556000,14.119000,14.654000,15.248000,15.853000,16.349001,16.843000,17.434000,17.837999,18.400000,19.007999,19.481001,19.948999,20.441000,20.870001,21.364000,21.815001,22.313999,22.861000,23.514000,24.108000,24.580000,25.226999,25.789000,26.344000,26.868999,27.422001,27.921000,28.450001,29.165001,29.702999,30.236000,30.790001,31.339001,31.930000,32.500000,33.056999,33.671001,34.157001,34.783001,35.259998,35.799000,36.335999,36.964001,37.424999,38.028999,38.597000,39.139000,39.695999,40.340000,40.801998,41.412998,42.337002,42.844002,43.368999,44.033001,44.590000,45.082001,45.577000,46.056000,46.577999,47.022999,47.092999,46.736000
-0.004000,-0.073000,-0.132000,-0.201000,-0.267000,-0.331000,-0.405000,-0.462000,-0.548000,-0.612000,-0.687000,-0.757000,-0.817000,-0.873000,-0.934000,-0.979000,-1.012000,-1.044000,-1.096000,-1.157000,-1.214000,-1.281000,-1.352000,-1.433000,-1.480000,-1.566000,-1.626000,-1.690000,-1.760000,-1.853000,-1.906000,-1.945000,-1.978000,-2.016000,-2.073000,-2.116000,-2.146000,-2.090000,-2.138000,-2.126000,-2.099000,-2.123000,-2.177000,-2.181000,-2.257000,-2.284000,-2.330000,-2.328000,-2.414000,-2.460000,-2.507000,-2.538000,-2.548000,-2.568000,-2.555000,-2.590000,-2.566000,-2.557000,-2.521000,-2.498000,-2.478000,-2.449000,-2.417000,-2.379000,-2.327000,-2.313000,-2.379000,-2.324000,-2.290000,-2.230000,-2.185000,-2.123000,-2.066000,-1.999000,-1.970000,-1.946000,-1.898000,-1.864000,-1.835000,-1.773000,-1.752000,-1.685000,-1.641000,-1.589000,-1.564000,-1.499000,-1.455000,-1.444000,-1.394000,-1.383000,-1.348000,-1.338000,-1.302000,-1.300000,-1.269000,-1.277000,-1.301000,-1.289000,-1.305000,-1.327000,-1.363000,-1.403000,-1.443000,-1.518000,-1.554000,-1.590000,-1.624000,-1.680000,-1.708000,-1.771000,-1.795000,-1.834000,-1.869000,-1.875000,-1.929000,-1.966000,-1.993000,-2.010000,-2.030000,-2.026000,-2.007000,-2.014000,-1.994000,-1.987000,-1.925000,-1.873000,-1.871000,-1.806000,-1.787000,-1.723000,-1.709000,-1.665000,-1.635000,-1.569000,-1.562000,-1.512000,-1.459000,-1.421000,-1.400000,-1.343000,-1.326000,-1.271000,-1.218000,-1.158000,-1.101000,-1.052000,-1.010000,-0.963000,-0.912000,-0.871000,-0.834000,-0.786000,-0.761000,-0.710000,-0.656000,-0.652000,-0.596000,-0.555000,-0.485000,-0.450000,-0.417000,-0.324000,-0.306000,-0.293000,-0.253000,-0.261000,-0.254000,-0.233000,-0.213000,-0.173000,-0.182000,-0.233000,-0.272000,-0.266000,-0.273000,-0.258000,-0.292000,-0.303000,-0.338000,-0.359000,-0.370000,-0.458000,-0.522000,-0.570000,-0.649000,-0.679000,-0.731000,-0.787000,-0.863000,-0.904000,-0.992000,-1.020000,-1.104000,-1.129000,-1.215000,-1.258000,-1.321000,-1.412000,-1.426000,-1.497000,-1.547000,-1.638000,-1.697000,-1.770000,-1.849000,-1.895000,-1.935000,-1.971000,-2.010000,-2.043000,-2.055000,-2.090000,-2.082000,-2.040000,-2.048000,-2.015000,-1.987000,-1.949000,-1.888000,-1.874000,-1.787000,-1.738000,-1.711000,-1.631000,-1.617000,-1.552000,-1.511000,-1.483000,-1.416000,-1.401000,-1.385000,-1.370000,-1.396000,-1.407000,-1.428000,-1.440000,-1.479000,-1.510000,-1.572000,-1.628000,-1.684000,-1.726000,-1.785000,-1.853000,-1.897000,-1.947000,-1.971000,-2.004000,-2.062000,-2.069000,-2.056000,-2.086000,-2.064000,-2.066000,-2.038000,-2.041000,-2.006000,-1.983000,-1.952000,-1.958000,-1.936000,-1.920000,-1.905000,-1.893000,-1.872000,-1.874000,-1.862000,-1.844000,-1.827000,-1.808000,-1.826000,-1.850000,-1.837000,-1.874000,-1.859000,-1.854000,-1.834000,-1.827000,-1.792000,-1.756000,-1.712000,-1.641000,-1.552000,-1.510000,-1.474000,-1.414000,-1.394000,-1.327000,-1.295000,-1.243000,-1.212000,-1.180000,-1.113000,-1.066000,-1.013000,-0.965000,-0.935000,-0.888000,-0.830000,-0.787000,-0.747000,-0.697000,-0.658000,-0.646000,-0.553000,-0.501000,-0.466000,-0.426000,-0.387000,-0.295000,-0.243000,-0.235000,-0.179000,-0.173000,-0.141000,-0.131000,-0.085000,-0.130000,-0.140000,-0.129000,-0.073000,-0.016000,0.033000,0.062000,0.130000,0.174000,0.210000,0.276000,0.322000,0.383000,0.435000,0.474000,0.534000,0.588000,0.645000,0.697000,0.757000,0.821000,0.884000,0.938000,0.990000,1.060000,1.111000,1.180000,1.223000,1.277000,1.293000,1.378000,1.390000,1.481000,1.533000,1.588000,1.623000,1.706000,1.779000,1.845000,1.885000,1.938000,1.985000,2.023000,2.078000,2.114000,2.160000,2.208000,2.203000,2.197000
