65,66,67,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,377,379,380,381,382,383,384,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,403,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,457,458,459,460,461,462,463,464,465,466,467,468
41888.277344,42601.003906,43595.882812,71735.757812,72715.781250,73326.796875,74308.343750,75062.773438,75406.710938,76062.328125,76391.625000,77436.984375,78357.156250,78722.359375,79073.304688,79237.164062,80402.437500,81274.937500,81852.125000,82844.007812,82773.843750,83157.671875,84257.914062,84923.453125,85446.046875,85947.921875,86612.820312,87714.968750,88094.734375,88317.718750,99572.507812,100660.507812,102672.750000,102876.695312,102569.023438,102970.156250,104297.562500,103640.093750,104936.226562,105706.296875,105451.726562,106008.007812,107341.867188,108071.992188,108970.046875,109375.343750,110376.218750,110731.742188,110715.593750,112418.593750,112050.046875,112874.117188,113728.187500,114415.234375,114764.265625,115241.468750,114962.539062,116115.984375,116632.007812,117268.726562,118446.210938,118705.195312,120153.765625,121579.656250,121736.968750,122819.609375,122008.648438,122269.234375,123548.234375,124249.578125,124755.906250,125979.835938,126234.671875,126787.960938,128314.296875,128138.046875,130116.656250,129588.062500,130577.703125,182871.906250,183441.718750,183666.171875,185809.093750,186414.906250,187499.531250,187743.406250,190186.312500,189732.218750,189274.750000,192045.500000,193855.593750,192920.328125,192446.734375,194038.921875,193880.765625,195350.796875,194102.625000,196367.062500,196037.468750,198887.406250,198834.968750,200472.031250,200283.593750,201165.781250,202960.359375,202405.812500,204172.234375,248686.437500,250401.046875,250949.515625,251228.187500,251238.125000,251430.984375,252162.968750,253487.968750,254847.421875,254419.468750,256388.281250,256883.093750,259729.109375,258122.062500,259626.000000,259049.000000,259561.750000,260284.375000,261041.031250,265239.281250,264098.906250,264686.968750,267778.812500,275185.000000,274864.750000,274707.968750,275122.187500,276427.750000,277977.187500,277337.750000,282236.843750,279563.562500,281995.125000,283282.312500,280217.812500,282414.593750,284322.000000,284437.781250,286441.750000,286700.937500,287382.031250,285799.656250,289185.406250,289066.687500,290561.718750,289374.187500,290297.750000,294302.218750,290764.593750,291085.312500,294191.812500,292552.281250,293303.062500,294024.218750,295750.187500,296336.125000,297214.500000,296939.625000,299105.500000,297777.500000,301894.500000,313140.625000,318248.468750,314599.000000,321881.968750,323079.343750,329233.343750,325436.312500,320193.656250,326942.937500,329512.875000,328412.125000
15531.274414,15617.416992,16248.850586,28122.943359,28189.457031,28390.353516,28772.863281,29275.150391,29720.744141,29985.439453,30079.474609,30242.089844,30719.720703,31119.468750,31517.046875,31443.638672,31493.222656,32383.511719,33294.585938,32947.851562,32932.609375,33287.519531,34100.257812,34478.968750,34807.089844,33558.375000,35158.125000,36192.167969,35627.949219,35847.175781,38696.742188,40449.679688,39891.796875,40978.523438,42570.117188,40351.621094,41530.503906,41509.355469,41696.257812,42458.808594,41955.570312,42142.070312,43599.601562,43325.179688,43139.171875,43386.078125,43375.730469,43545.085938,44509.902344,44799.332031,44416.347656,44337.757812,44512.781250,44197.453125,45670.808594,44676.984375,43857.632812,45045.652344,45904.960938,46351.789062,45766.320312,46626.992188,48375.707031,47201.375000,49659.988281,50145.378906,48983.195312,48246.832031,49729.582031,50067.300781,48325.527344,49284.664062,49525.855469,50174.242188,51420.417969,50771.722656,50940.921875,50831.246094,50910.718750,70952.789062,71465.343750,71208.687500,72228.695312,72871.007812,73707.187500,72210.320312,72595.554688,74142.375000,72572.195312,76104.601562,75189.835938,74969.046875,74645.546875,75718.765625,74888.453125,75366.421875,73985.000000,75247.226562,76520.335938,77197.906250,77526.804688,78882.273438,77933.382812,77170.476562,79715.453125,79446.226562,77779.953125,98395.789062,100812.984375,100225.734375,99356.875000,99511.468750,101558.078125,99743.843750,101384.937500,101332.703125,101858.257812,102767.320312,102333.000000,104043.703125,102745.492188,103813.523438,103847.687500,105558.500000,104498.070312,105147.820312,106148.968750,106760.406250,107613.023438,109059.093750,111132.250000,110089.148438,110440.257812,108856.687500,112623.859375,112667.718750,110334.351562,114761.914062,112428.367188,111816.875000,110284.382812,113365.265625,114740.867188,111555.132812,113045.125000,113804.742188,115460.296875,112914.226562,116007.648438,115750.773438,116446.796875,115850.312500,114574.843750,116016.921875,119134.023438,116122.562500,116119.890625,119220.726562,115839.031250,116620.656250,116718.375000,119675.171875,120274.335938,119950.914062,119168.726562,122002.265625,117207.664062,118282.664062,130494.562500,126538.945312,124314.671875,127348.218750,129497.210938,130851.804688,129582.960938,129663.835938,130544.765625,132322.281250,130580.828125
148.149002,360.976013,511.949005,466.894012,465.006012,476.406006,467.893005,477.674988,458.291992,468.661987,466.290009,472.213013,461.078003,527.218994,456.653992,456.282990,469.951996,465.204010,467.906006,456.213989,460.731995,458.640015,467.658997,467.265015,468.427002,472.826996,464.510986,472.174988,460.634003,466.806000,496.855011,488.983002,813.429993,491.545013,488.032990,485.817993,494.761993,497.467010,490.123993,498.184998,498.471985,490.901001,487.746002,493.350006,500.187988,513.885010,497.532013,499.876007,486.561005,490.868011,496.101013,498.885986,489.592987,488.812012,479.722992,489.622986,479.829010,485.404999,479.911011,480.687988,489.363007,484.558990,494.266998,482.096985,492.695007,500.884003,507.785004,503.398987,489.606995,493.657013,498.416992,504.040009,493.054993,497.468994,506.128998,504.890991,495.252991,690.781006,903.426025,646.043030,610.275024,619.953003,615.164978,621.875000,613.185974,612.570984,621.533020,618.958984,611.330017,615.731995,616.250000,620.645996,611.732971,622.216980,617.606018,620.177002,626.335999,627.018982,616.276978,687.888977,616.184021,624.666016,617.067017,619.017029,616.943970,616.432983,615.114014,772.112976,770.481995,743.575989,756.284973,745.513977,761.026978,746.189026,765.856995,746.796997,746.697021,756.333984,758.145020,757.193970,750.323975,752.612976,752.713989,747.841980,756.497986,757.703003,748.145996,749.859985,761.747009,757.893005,800.411987,773.090027,769.572998,774.013977,782.193970,778.541992,778.911011,776.328003,772.455994,779.205017,785.052979,786.596985,775.872986,776.385010,773.783020,784.651978,784.591980,783.492981,777.744019,787.547974,789.916016,788.999023,781.577026,777.814026,774.427002,789.508972,781.599976,783.171021,778.523987,774.914978,782.791016,780.257019,794.083008,781.752014,775.760010,772.452026,772.002991,740.708008,760.418030,897.591980,817.786011,825.815002,832.000977,838.999023,990.924011,809.408020,856.260986,826.455994,852.211975
636.177979,635.377014,659.473022,1017.413025,1033.150024,1037.999023,1024.176025,1025.194946,1016.655029,1025.046021,1037.077026,1028.128052,1033.748047,1061.057007,1058.182983,1057.286011,1059.368042,1065.001953,1064.854004,1061.556030,1063.933960,1058.129028,1063.542969,1065.897949,1072.786011,1074.230957,1114.944946,1112.072021,1121.489990,1116.854004,1205.834961,1212.744019,1207.228027,1209.310059,1213.053955,1217.296021,1212.598999,1216.917969,1222.780029,1210.973022,1207.843994,1209.816040,1214.296021,1211.386963,1233.172974,1219.687012,1215.649048,1220.973999,1225.182007,1221.333008,1215.020020,1212.472046,1224.142944,1195.199951,1194.494995,1190.160034,1196.036011,1201.332031,1200.588989,1198.125977,1195.942993,1191.038940,1202.436035,1228.124023,1232.041992,1271.553955,1233.206055,1229.696045,1232.550049,1236.230957,1238.923950,1233.230957,1251.088989,1235.583008,1252.181030,1241.784058,1245.293945,1250.703003,1249.052979,1619.614990,1624.779053,1626.281006,1622.104980,1622.901978,1632.713013,1632.827026,1627.525024,1621.053955,1635.439941,1637.478027,1654.894043,1637.353027,1636.485962,1635.562012,1697.880005,1639.668945,1640.496948,1635.734985,1643.807007,1639.514038,1645.675049,1644.887939,1639.024048,1654.974976,1639.714966,1654.505981,1637.511963,2222.072998,2216.781006,2230.931885,2219.612061,2217.281006,2229.752930,2240.631104,2220.250977,2230.770020,2218.639893,2239.191895,2232.309082,2250.469971,2226.496094,2233.688965,2236.739990,2239.415039,2244.623047,2229.772949,2249.823975,2231.341064,2246.431885,2266.477051,2357.097900,2309.977051,2319.548096,2309.594971,2319.389893,2329.219971,2313.885986,2311.220947,2323.090088,2325.808105,2345.164062,2313.093018,2325.114014,2336.069092,2314.498047,2339.280029,2336.574951,2331.712891,2335.948975,2326.616943,2319.227051,2340.718994,2334.873047,2320.820068,2327.193115,2327.225098,2329.922119,2333.183105,2318.725098,2330.969971,2309.475098,2331.944092,2332.979980,2332.824951,2325.970947,2335.772949,2249.299072,2274.302979,3580.290039,2541.913086,2487.757080,2524.412109,2522.349121,2651.108887,2497.226074,2905.200928,2744.879883,2561.833008,2493.725098
