Class; Value; Class start; Class end;
653;11;431.149429701001;434.477912136377;
654;19;434.477912136377;437.806394571753;
655;6;437.806394571753;441.134877007129;
656;18;441.134877007129;444.463359442504;
657;6;444.463359442504;447.791841877880;
658;10;447.791841877880;451.120324313256;
659;37;451.120324313256;454.448806748632;
660;11;454.448806748632;457.777289184008;
661;7;457.777289184008;461.105771619384;
662;17;461.105771619384;464.434254054759;
663;12;464.434254054760;467.762736490135;
664;21;467.762736490135;471.091218925511;
665;9;471.091218925511;474.419701360887;
666;9;474.419701360887;477.748183796263;
667;14;477.748183796263;481.076666231639;
668;12;481.076666231639;484.405148667015;
669;10;484.405148667015;487.733631102390;
670;7;487.733631102391;491.062113537766;
671;4;491.062113537766;494.390595973142;
672;2;494.390595973142;497.719078408518;
673;6;497.719078408518;501.047560843894;
674;13;501.047560843894;504.376043279270;
675;3;504.376043279270;507.704525714646;
676;6;507.704525714646;511.033008150021;
677;7;511.033008150021;514.361490585397;
678;9;514.361490585397;517.689973020773;
679;20;517.689973020773;521.018455456149;
680;3;521.018455456149;524.346937891525;
681;2;524.346937891525;527.675420326901;
682;18;527.675420326901;531.003902762277;
683;5;531.003902762277;534.332385197652;
684;3;534.332385197652;537.660867633028;
685;1;537.660867633028;540.989350068404;
686;10;540.989350068404;544.317832503780;
687;8;544.317832503780;547.646314939156;
688;8;547.646314939156;550.974797374532;
689;3;550.974797374532;554.303279809908;
690;4;554.303279809908;557.631762245284;
691;3;557.631762245283;560.960244680659;
692;3;560.960244680659;564.288727116035;
693;7;564.288727116035;567.617209551411;
694;3;567.617209551411;570.945691986787;
695;8;570.945691986787;574.274174422163;
696;7;574.274174422163;577.602656857539;
697;1;577.602656857539;580.931139292915;
698;0;580.931139292915;584.259621728291;
699;12;584.259621728291;587.588104163667;
700;11;587.588104163666;590.916586599042;
701;6;590.916586599042;594.245069034418;
702;5;594.245069034418;597.573551469794;
703;4;597.573551469794;600.902033905170;
704;7;600.902033905170;604.230516340546;
705;11;604.230516340546;607.558998775922;
706;0;607.558998775922;610.887481211298;
707;1;610.887481211298;614.215963646674;
708;2;614.215963646673;617.544446082049;
709;4;617.544446082049;620.872928517425;
710;1;620.872928517425;624.201410952801;
711;0;624.201410952801;627.529893388177;
712;0;627.529893388177;630.858375823553;
713;12;630.858375823553;634.186858258929;
714;1;634.186858258929;637.515340694305;
715;6;637.515340694305;640.843823129680;
716;4;640.843823129680;644.172305565056;
717;3;644.172305565056;647.500788000432;
718;0;647.500788000432;650.829270435808;
719;13;650.829270435808;654.157752871184;
720;1;654.157752871184;657.486235306560;
721;11;657.486235306560;660.814717741936;
722;0;660.814717741936;664.143200177311;
723;9;664.143200177311;667.471682612687;
724;4;667.471682612687;670.800165048063;
725;10;670.800165048063;674.128647483439;
726;4;674.128647483439;677.457129918815;
727;1;677.457129918815;680.785612354191;
728;4;680.785612354191;684.114094789566;
729;2;684.114094789566;687.442577224942;
730;11;687.442577224942;690.771059660318;
731;1;690.771059660318;694.099542095694;
732;6;694.099542095694;697.428024531070;
733;2;697.428024531070;700.756506966446;
734;4;700.756506966446;704.084989401822;
735;5;704.084989401822;707.413471837197;
736;0;707.413471837197;710.741954272573;
737;1;710.741954272573;714.070436707949;
738;6;714.070436707949;717.398919143325;
739;11;717.398919143325;720.727401578701;
740;2;720.727401578701;724.055884014077;
741;7;724.055884014077;727.384366449453;
742;9;727.384366449453;730.712848884828;
743;1;730.712848884828;734.041331320204;
744;3;734.041331320204;737.369813755580;
745;0;737.369813755580;740.698296190956;
746;11;740.698296190956;744.026778626332;
747;8;744.026778626332;747.355261061708;
748;3;747.355261061708;750.683743497084;
749;1;750.683743497084;754.012225932460;
750;1;754.012225932459;757.340708367835;
751;1;757.340708367835;760.669190803211;
752;2;760.669190803211;763.997673238587;
753;3;763.997673238587;767.326155673963;
754;1;767.326155673963;770.654638109339;
755;9;770.654638109339;773.983120544715;
756;1;773.983120544715;777.311602980091;
757;5;777.311602980091;780.640085415467;
758;2;780.640085415467;783.968567850843;
759;0;783.968567850842;787.297050286218;
760;4;787.297050286218;790.625532721594;
761;2;790.625532721594;793.954015156970;
762;1;793.954015156970;797.282497592346;
763;0;797.282497592346;800.610980027722;
764;0;800.610980027722;803.939462463098;
765;1;803.939462463098;807.267944898474;
766;0;807.267944898474;810.596427333850;
767;0;810.596427333849;813.924909769225;
768;0;813.924909769225;817.253392204601;
769;7;817.253392204601;820.581874639977;
770;0;820.581874639977;823.910357075353;
771;4;823.910357075353;827.238839510729;
772;2;827.238839510729;830.567321946105;
773;1;830.567321946105;833.895804381481;
774;1;833.895804381481;837.224286816856;
775;1;837.224286816856;840.552769252232;
776;1;840.552769252232;843.881251687608;
777;0;843.881251687608;847.209734122984;
778;2;847.209734122984;850.538216558360;
779;2;850.538216558360;853.866698993736;
780;1;853.866698993736;857.195181429111;
781;2;857.195181429111;860.523663864487;
782;1;860.523663864487;863.852146299863;
783;0;863.852146299863;867.180628735239;
784;0;867.180628735239;870.509111170615;
785;3;870.509111170615;873.837593605991;
786;0;873.837593605991;877.166076041367;
787;1;877.166076041367;880.494558476742;
788;1;880.494558476742;883.823040912118;
789;0;883.823040912118;887.151523347494;
790;1;887.151523347494;890.480005782870;
791;1;890.480005782870;893.808488218246;
792;1;893.808488218246;897.136970653622;
793;0;897.136970653622;900.465453088997;
794;2;900.465453088997;903.793935524373;
795;3;903.793935524373;907.122417959749;
796;1;907.122417959749;910.450900395125;
797;0;910.450900395125;913.779382830501;
798;2;913.779382830501;917.107865265877;
799;1;917.107865265877;920.436347701253;
800;2;920.436347701253;923.764830136629;
801;1;923.764830136628;927.093312572004;
802;0;927.093312572004;930.421795007380;
803;2;930.421795007380;933.750277442756;
804;0;933.750277442756;937.078759878132;
805;0;937.078759878132;940.407242313508;
806;1;940.407242313508;943.735724748884;
807;1;943.735724748884;947.064207184260;
808;0;947.064207184260;950.392689619636;
809;1;950.392689619636;953.721172055012;
810;2;953.721172055011;957.049654490387;
811;0;957.049654490387;960.378136925763;
812;0;960.378136925763;963.706619361139;
813;0;963.706619361139;967.035101796515;
814;1;967.035101796515;970.363584231891;
815;0;970.363584231891;973.692066667267;
816;0;973.692066667267;977.020549102643;
817;2;977.020549102643;980.349031538019;
818;0;980.349031538018;983.677513973394;
819;0;983.677513973394;987.005996408770;
820;2;987.005996408770;990.334478844146;
821;0;990.334478844146;993.662961279522;
822;2;993.662961279522;996.991443714898;
823;0;996.991443714898;1000.319926150274;
824;1;1000.319926150274;1003.648408585650;
825;0;1003.648408585650;1006.976891021025;
826;0;1006.976891021025;1010.305373456401;
827;1;1010.305373456401;1013.633855891777;
828;0;1013.633855891777;1016.962338327153;
829;0;1016.962338327153;1020.290820762529;
830;0;1020.290820762529;1023.619303197905;
831;1;1023.619303197905;1026.947785633281;
832;0;1026.947785633281;1030.276268068656;
833;2;1030.276268068656;1033.604750504032;
834;0;1033.604750504032;1036.933232939408;
835;1;1036.933232939408;1040.261715374784;
836;0;1040.261715374784;1043.590197810160;
837;0;1043.590197810160;1046.918680245536;
838;0;1046.918680245536;1050.247162680912;
839;0;1050.247162680912;1053.575645116287;
840;0;1053.575645116287;1056.904127551663;
841;0;1056.904127551663;1060.232609987039;
842;0;1060.232609987039;1063.561092422415;
843;0;1063.561092422415;1066.889574857791;
844;0;1066.889574857791;1070.218057293167;
845;0;1070.218057293167;1073.546539728542;
846;0;1073.546539728542;1076.875022163918;
847;0;1076.875022163918;1080.203504599294;
848;0;1080.203504599294;1083.531987034670;
849;0;1083.531987034670;1086.860469470046;
850;0;1086.860469470046;1090.188951905422;
851;0;1090.188951905422;1093.517434340798;
852;0;1093.517434340798;1096.845916776173;
853;0;1096.845916776173;1100.174399211549;
854;0;1100.174399211549;1103.502881646925;
855;0;1103.502881646925;1106.831364082301;
856;0;1106.831364082301;1110.159846517677;
857;0;1110.159846517677;1113.488328953053;
858;0;1113.488328953053;1116.816811388429;
859;0;1116.816811388429;1120.145293823805;
860;0;1120.145293823804;1123.473776259180;
861;0;1123.473776259180;1126.802258694556;
862;0;1126.802258694556;1130.130741129932;
863;0;1130.130741129932;1133.459223565308;
864;0;1133.459223565308;1136.787706000684;
865;0;1136.787706000684;1140.116188436060;
866;0;1140.116188436060;1143.444670871436;
867;0;1143.444670871436;1146.773153306812;
868;0;1146.773153306812;1150.101635742188;
869;0;1150.101635742187;1153.430118177563;
870;0;1153.430118177563;1156.758600612939;
871;0;1156.758600612939;1160.087083048315;
872;0;1160.087083048315;1163.415565483691;
873;0;1163.415565483691;1166.744047919067;
874;0;1166.744047919067;1170.072530354443;
875;0;1170.072530354443;1173.401012789819;
876;0;1173.401012789819;1176.729495225195;
877;0;1176.729495225194;1180.057977660570;
878;0;1180.057977660570;1183.386460095946;
879;0;1183.386460095946;1186.714942531322;
880;0;1186.714942531322;1190.043424966698;
881;0;1190.043424966698;1193.371907402074;
882;0;1193.371907402074;1196.700389837450;
883;0;1196.700389837450;1200.028872272826;
884;0;1200.028872272826;1203.357354708201;
885;0;1203.357354708201;1206.685837143577;
886;0;1206.685837143577;1210.014319578953;
887;0;1210.014319578953;1213.342802014329;
888;0;1213.342802014329;1216.671284449705;
889;0;1216.671284449705;1219.999766885081;
890;0;1219.999766885081;1223.328249320457;
891;0;1223.328249320457;1226.656731755832;
892;0;1226.656731755832;1229.985214191208;
893;0;1229.985214191208;1233.313696626584;
894;0;1233.313696626584;1236.642179061960;
895;0;1236.642179061960;1239.970661497336;
896;0;1239.970661497336;1243.299143932712;
897;0;1243.299143932712;1246.627626368087;
898;0;1246.627626368087;1249.956108803463;
899;0;1249.956108803463;1253.284591238839;
900;0;1253.284591238839;1256.613073674215;
901;0;1256.613073674215;1259.941556109591;
902;0;1259.941556109591;1263.270038544967;
903;0;1263.270038544967;1266.598520980343;
904;0;1266.598520980343;1269.927003415718;
905;0;1269.927003415718;1273.255485851094;
906;0;1273.255485851094;1276.583968286470;
907;0;1276.583968286470;1279.912450721846;
908;0;1279.912450721846;1283.240933157222;
909;0;1283.240933157222;1286.569415592598;
910;0;1286.569415592598;1289.897898027974;
911;0;1289.897898027973;1293.226380463349;
912;0;1293.226380463349;1296.554862898725;
913;0;1296.554862898725;1299.883345334101;
914;0;1299.883345334101;1303.211827769477;
915;0;1303.211827769477;1306.540310204853;
916;0;1306.540310204853;1309.868792640229;
917;0;1309.868792640229;1313.197275075605;
918;0;1313.197275075605;1316.525757510981;
919;0;1316.525757510981;1319.854239946357;
920;0;1319.854239946356;1323.182722381732;
921;0;1323.182722381732;1326.511204817108;
922;0;1326.511204817108;1329.839687252484;
923;0;1329.839687252484;1333.168169687860;
924;0;1333.168169687860;1336.496652123236;
925;0;1336.496652123236;1339.825134558612;
926;0;1339.825134558612;1343.153616993988;
927;0;1343.153616993988;1346.482099429364;
928;0;1346.482099429363;1349.810581864739;
929;0;1349.810581864739;1353.139064300115;
930;0;1353.139064300115;1356.467546735491;
931;0;1356.467546735491;1359.796029170867;
932;0;1359.796029170867;1363.124511606243;
933;0;1363.124511606243;1366.452994041619;
934;0;1366.452994041619;1369.781476476995;
935;0;1369.781476476995;1373.109958912371;
936;0;1373.109958912371;1376.438441347746;
937;0;1376.438441347746;1379.766923783122;
938;0;1379.766923783122;1383.095406218498;
939;0;1383.095406218498;1386.423888653874;
940;0;1386.423888653874;1389.752371089250;
941;0;1389.752371089250;1393.080853524626;
942;0;1393.080853524626;1396.409335960001;
943;0;1396.409335960001;1399.737818395377;
944;0;1399.737818395377;1403.066300830753;
945;0;1403.066300830753;1406.394783266129;
946;0;1406.394783266129;1409.723265701505;
947;0;1409.723265701505;1413.051748136881;
948;0;1413.051748136881;1416.380230572257;
949;0;1416.380230572257;1419.708713007632;
950;0;1419.708713007632;1423.037195443008;
951;0;1423.037195443008;1426.365677878384;
952;0;1426.365677878384;1429.694160313760;
953;1;1429.694160313760;1433.022642749136;
954;0;1433.022642749136;1436.351125184512;
955;0;1436.351125184512;1439.679607619888;
956;0;1439.679607619888;1443.008090055263;
957;1;1443.008090055263;1446.336572490639;
958;0;1446.336572490639;1449.665054926015;
959;1;1449.665054926015;1452.993537361391;
960;0;1452.993537361391;1456.322019796767;
961;0;1456.322019796767;1459.650502232143;
962;0;1459.650502232143;1462.978984667518;
963;0;1462.978984667518;1466.307467102894;
964;0;1466.307467102894;1469.635949538270;
965;0;1469.635949538270;1472.964431973646;
966;0;1472.964431973646;1476.292914409022;
967;0;1476.292914409022;1479.621396844398;
968;0;1479.621396844398;1482.949879279774;
969;0;1482.949879279774;1486.278361715150;
970;0;1486.278361715149;1489.606844150525;
971;0;1489.606844150525;1492.935326585901;
972;0;1492.935326585901;1496.263809021277;
973;0;1496.263809021277;1499.592291456653;
974;0;1499.592291456653;1502.920773892029;
975;0;1502.920773892029;1506.249256327405;
976;1;1506.249256327405;1509.577738762781;
977;1;1509.577738762781;1512.906221198157;
978;0;1512.906221198157;1516.234703633533;
979;0;1516.234703633532;1519.563186068908;
980;0;1519.563186068908;1522.891668504284;
981;0;1522.891668504284;1526.220150939660;
982;0;1526.220150939660;1529.548633375036;
983;0;1529.548633375036;1532.877115810412;
984;0;1532.877115810412;1536.205598245788;
985;0;1536.205598245788;1539.534080681164;
986;0;1539.534080681164;1542.862563116540;
987;1;1542.862563116539;1546.191045551915;
988;1;1546.191045551915;1549.519527987291;
989;0;1549.519527987291;1552.848010422667;
990;0;1552.848010422667;1556.176492858043;
991;0;1556.176492858043;1559.504975293419;
992;0;1559.504975293419;1562.833457728795;
993;0;1562.833457728795;1566.161940164171;
994;0;1566.161940164171;1569.490422599546;
995;0;1569.490422599546;1572.818905034922;
996;0;1572.818905034922;1576.147387470298;
997;0;1576.147387470298;1579.475869905674;
998;0;1579.475869905674;1582.804352341050;
999;0;1582.804352341050;1586.132834776426;
1000;0;1586.132834776426;1589.461317211802;
1001;0;1589.461317211802;1592.789799647177;
1002;0;1592.789799647177;1596.118282082553;
1003;0;1596.118282082553;1599.446764517929;
1004;1;1599.446764517929;1602.775246953305;
1005;0;1602.775246953305;1606.103729388681;
1006;1;1606.103729388681;1609.432211824057;
1007;0;1609.432211824057;1612.760694259433;
1008;0;1612.760694259433;1616.089176694808;
1009;0;1616.089176694808;1619.417659130184;
1010;0;1619.417659130184;1622.746141565560;
1011;0;1622.746141565560;1626.074624000936;
1012;0;1626.074624000936;1629.403106436312;
1013;0;1629.403106436312;1632.731588871688;
1014;0;1632.731588871688;1636.060071307063;
1015;0;1636.060071307063;1639.388553742439;
1016;0;1639.388553742439;1642.717036177815;
1017;0;1642.717036177815;1646.045518613191;
1018;1;1646.045518613191;1649.374001048567;
1019;1;1649.374001048567;1652.702483483943;
1020;0;1652.702483483943;1656.030965919319;
1021;0;1656.030965919319;1659.359448354694;
1022;0;1659.359448354694;1662.687930790070;
1023;0;1662.687930790070;1666.016413225446;
1024;0;1666.016413225446;1669.344895660822;
1025;0;1669.344895660822;1672.673378096198;
1026;0;1672.673378096198;1676.001860531574;
1027;0;1676.001860531574;1679.330342966950;
1028;0;1679.330342966950;1682.658825402326;
1029;0;1682.658825402326;1685.987307837702;
1030;0;1685.987307837701;1689.315790273077;
1031;0;1689.315790273077;1692.644272708453;
1032;0;1692.644272708453;1695.972755143829;
1033;0;1695.972755143829;1699.301237579205;
1034;1;1699.301237579205;1702.629720014581;
1035;1;1702.629720014581;1705.958202449957;
1036;2;1705.958202449957;1709.286684885333;
1037;0;1709.286684885333;1712.615167320709;
1038;1;1712.615167320708;1715.943649756084;
1039;1;1715.943649756084;1719.272132191460;
1040;0;1719.272132191460;1722.600614626836;
1041;1;1722.600614626836;1725.929097062212;
1042;1;1725.929097062212;1729.257579497588;
1043;0;1729.257579497588;1732.586061932964;
1044;0;1732.586061932964;1735.914544368340;
1045;0;1735.914544368340;1739.243026803716;
1046;0;1739.243026803716;1742.571509239091;
1047;1;1742.571509239091;1745.899991674467;
1048;0;1745.899991674467;1749.228474109843;
1049;0;1749.228474109843;1752.556956545219;
1050;0;1752.556956545219;1755.885438980595;
1051;0;1755.885438980595;1759.213921415971;
1052;0;1759.213921415971;1762.542403851347;
1053;0;1762.542403851347;1765.870886286722;
1054;0;1765.870886286722;1769.199368722098;
1055;1;1769.199368722098;1772.527851157474;
1056;2;1772.527851157474;1775.856333592850;
1057;0;1775.856333592850;1779.184816028226;
1058;0;1779.184816028226;1782.513298463602;
1059;1;1782.513298463602;1785.841780898978;
1060;0;1785.841780898978;1789.170263334353;
1061;0;1789.170263334353;1792.498745769729;
1062;2;1792.498745769729;1795.827228205105;
1063;1;1795.827228205105;1799.155710640481;
1064;0;1799.155710640481;1802.484193075857;
1065;2;1802.484193075857;1805.812675511233;
1066;0;1805.812675511233;1809.141157946608;
1067;1;1809.141157946608;1812.469640381984;
1068;0;1812.469640381984;1815.798122817360;
1069;0;1815.798122817360;1819.126605252736;
1070;0;1819.126605252736;1822.455087688112;
1071;0;1822.455087688112;1825.783570123488;
1072;1;1825.783570123488;1829.112052558864;
1073;0;1829.112052558864;1832.440534994239;
1074;0;1832.440534994239;1835.769017429615;
1075;0;1835.769017429615;1839.097499864991;
1076;0;1839.097499864991;1842.425982300367;
1077;0;1842.425982300367;1845.754464735743;
1078;0;1845.754464735743;1849.082947171119;
1079;0;1849.082947171119;1852.411429606495;
1080;0;1852.411429606495;1855.739912041871;
1081;0;1855.739912041870;1859.068394477246;
1082;0;1859.068394477246;1862.396876912622;
1083;0;1862.396876912622;1865.725359347998;
1084;2;1865.725359347998;1869.053841783374;
1085;3;1869.053841783374;1872.382324218750;
