0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415
0.245000,0.472000,0.704000,0.808000,0.974000,1.062000,1.124000,1.249000,1.438000,1.560000,1.664000,1.866000,2.489000,3.201000,3.629000,3.826000,4.005000,4.214000,4.415000,4.589000,4.773000,4.980000,5.122000,5.290000,5.533000,5.699000,5.847000,6.045000,6.256000,6.415000,6.582000,6.835000,7.011000,7.221000,7.437000,7.623000,7.777000,7.969000,8.084000,8.225000,8.411000,8.532000,8.708000,8.934000,9.069000,9.344000,9.561000,9.764000,10.048000,10.294000,10.493000,10.760000,11.005000,11.209000,11.497000,11.822000,12.144000,12.541000,12.857000,13.229000,13.683000,14.088000,14.605000,15.013000,15.570000,16.153000,16.577000,17.011999,17.363001,17.673000,17.973000,18.396999,18.622999,18.905001,19.320999,19.520000,19.865999,20.270000,20.530001,20.851999,21.191999,21.419001,21.684000,21.959999,22.198999,22.341000,22.544001,22.785999,22.940001,23.105000,23.393999,23.582001,23.750999,23.965000,24.194000,24.384001,24.638000,24.833000,25.004000,25.308001,25.506001,25.768999,26.051001,26.171000,26.367001,26.599001,26.822001,27.146000,27.365000,27.615000,27.840000,28.094000,28.389000,28.476999,28.746000,28.959999,29.188000,29.438999,29.621000,29.885000,30.222000,30.452999,30.643000,30.895000,31.167000,31.344000,31.538000,31.711000,31.886999,32.036999,32.220001,32.365002,32.551998,32.858002,32.979000,33.192001,33.464001,33.563000,33.771999,33.963001,34.091999,34.275002,34.382000,34.472000,34.689999,34.882999,35.150002,35.313000,35.480999,35.839001,36.048000,36.334999,36.483002,36.820000,37.069000,37.424999,37.633999,37.903999,38.097000,38.278999,38.514999,38.759998,38.860001,39.012001,39.150002,39.215000,39.353001,39.456001,39.227001,38.943001,38.608002,38.132000,37.548000,36.992001,36.577000,35.861000,35.116001,34.807999,34.362000,33.709999,33.287998,32.853001,32.471001,31.968000,31.658001,31.105000,30.549999,30.042000,29.431000,28.639000,28.268999,27.697001,27.149000,26.867001,26.402000,26.115999,25.847000,25.645000,25.431999,25.302000,25.341000,25.604000,25.632999,25.620001,25.625999,25.680000,25.598000,25.587999,25.544001,25.466000,25.445999,25.423000,25.325001,25.334000,25.275999,25.228001,25.215000,25.068001,25.016001,24.850000,24.718000,24.617001,24.493000,24.440001,24.340000,24.240000,24.216000,24.077000,24.000000,23.844999,23.674999,23.576000,23.455000,23.266001,23.032000,22.874001,22.757999,22.591999,22.545000,22.495001,22.327000,22.233999,22.066000,21.886999,21.673000,21.504000,21.277000,21.052000,20.740999,20.488001,20.110001,19.858000,19.721001,19.316000,19.007999,18.643999,18.386999,18.059000,17.861000,17.507999,17.232000,16.872999,16.549999,16.360001,16.230000,16.073999,15.806000,15.515000,15.295000,14.983000,14.702000,14.401000,14.187000,14.000000,13.709000,13.495000,13.335000,13.050000,12.743000,12.484000,12.293000,12.071000,11.879000,11.606000,11.424000,11.238000,10.944000,10.759000,10.513000,10.407000,10.216000,9.990000,9.850000,9.756000,9.677000,9.730000,9.789000,9.811000,9.985000,10.164000,10.367000,10.636000,10.884000,11.045000,11.499000,11.849000,12.202000,12.649000,13.007000,13.264000,13.670000,14.193000,14.650000,15.190000,15.483000,15.645000,15.906000,16.170000,16.503000,16.973000,17.570999,18.087999,18.534000,19.281000,19.868000,20.209999,20.832001,21.389000,21.747000,22.326000,22.966000,23.540001,24.139000,24.454000,24.878000,25.159000,25.445000,25.898001,26.243999,26.643000,27.059999,27.410000,27.802000,28.181999,28.393000,28.750000,29.070999,29.409000,29.843000,30.226999,30.593000,30.931000,31.311001,31.552000,31.944000,32.307999,32.699001,33.131001,33.491001,33.918999,34.493999,34.928001,35.202999,35.337002,35.271999,35.373001,35.423000,35.548000,35.658001,35.986000,36.250999,36.523998,36.823002,37.151001,37.533001,37.778999,38.089001,38.701000,39.626999,40.391998,40.933998,41.688000,42.636002,43.423000,44.293999,45.094002,45.804001,46.588001,47.362000,48.076000,48.877998,49.547001,50.306999,50.977001,51.536999,51.932999,52.280998,52.630001,52.993000,53.386002,53.688000,53.987000,54.222000,54.285999,54.380001,54.479000,54.638000,54.491001,54.189999,53.702999,53.214001,52.777000,52.561001,52.770000,53.146999,53.511002
-0.032000,-0.139000,-0.152000,0.099000,0.302000,0.505000,0.739000,0.985000,1.235000,1.449000,1.682000,1.976000,3.057000,4.300000,5.108000,5.438000,5.852000,6.157000,6.448000,6.830000,7.127000,7.397000,7.710000,8.017000,8.336000,8.636000,8.971000,9.279000,9.599000,9.958000,10.249000,10.597000,10.992000,11.338000,11.663000,12.041000,12.259000,12.514000,12.819000,13.107000,13.363000,13.597000,13.768000,13.914000,14.144000,14.403000,14.691000,15.046000,15.377000,15.690000,16.021999,16.330000,16.624001,16.980000,17.292999,17.648001,18.000000,18.263000,18.528000,18.750999,18.926001,19.187000,19.381001,19.582001,19.888000,20.118000,20.393000,20.601999,20.827000,21.051001,21.191999,21.398001,21.561001,21.715000,21.899000,22.037001,22.301001,22.528999,22.731001,23.054001,23.306000,23.547001,23.931999,24.208000,24.483999,24.760000,25.039000,25.287001,25.577000,25.862000,26.202999,26.431000,26.719999,27.002001,27.320000,27.752001,28.183001,28.573000,29.003000,29.461000,29.900000,30.365999,30.836000,31.158001,31.507999,31.884001,32.451000,32.965000,33.488998,33.944000,34.382000,34.898998,35.382000,35.633999,36.090000,36.506001,37.019001,37.435001,37.868999,38.348000,39.109001,39.452000,39.897999,40.396999,40.862999,41.236000,41.537998,41.783001,42.136002,42.401001,42.679001,42.928001,43.393002,43.933998,44.208000,44.738998,45.223000,45.493999,45.962002,46.301998,46.648998,46.987999,47.202000,47.480999,47.764000,48.188000,48.605999,48.882999,49.301998,49.895000,50.421001,50.987000,51.453999,52.035000,52.577000,53.154999,53.603001,54.160000,54.493000,54.848999,55.348999,55.750000,56.007999,56.327999,56.611000,56.883999,57.139000,57.352001,57.210999,56.848999,56.097000,55.335999,54.268002,53.289001,52.555000,51.381001,50.048000,49.353001,48.289001,47.171001,46.341999,45.429001,44.794998,43.896999,43.292999,42.339001,41.105000,40.250999,39.641998,39.283001,39.069000,39.066002,39.214001,39.248001,39.480999,39.627998,39.782001,40.036999,40.146000,40.323002,40.584000,40.645000,40.356998,40.080002,39.798000,39.345001,38.785999,38.471001,37.921001,37.584000,37.312000,36.798000,36.201000,35.720001,35.192001,34.736000,34.193001,33.658001,33.230000,32.676998,32.208000,31.576000,31.106001,30.558001,30.082001,29.603001,29.094000,28.506001,28.003000,27.417999,26.962000,26.379000,25.976999,25.322001,24.587999,24.172001,23.555000,22.980000,22.766001,22.257000,21.695999,21.212000,20.650000,20.254999,19.653000,19.337999,18.922001,18.431999,17.955999,17.410999,16.829000,16.330999,16.091999,15.476000,14.873000,14.346000,13.834000,13.329000,12.876000,12.302000,11.760000,11.096000,10.427000,10.040000,9.840000,9.524000,8.915000,8.383000,7.851000,7.286000,6.593000,6.077000,5.616000,5.235000,4.715000,4.155000,3.830000,3.221000,2.532000,1.944000,1.477000,1.072000,0.540000,0.036000,-0.359000,-0.819000,-1.362000,-1.865000,-2.304000,-2.511000,-3.001000,-3.518000,-4.013000,-4.513000,-5.011000,-5.363000,-5.919000,-6.108000,-6.544000,-7.037000,-7.481000,-7.830000,-8.245000,-8.424000,-8.769000,-9.094000,-9.281000,-9.499000,-9.674000,-9.662000,-9.670000,-9.633000,-9.429000,-9.280000,-9.103000,-9.114000,-9.089000,-8.920000,-8.811000,-8.711000,-8.518000,-8.472000,-8.375000,-8.371000,-8.300000,-8.346000,-8.445000,-8.520000,-8.665000,-8.801000,-9.078000,-9.256000,-9.511000,-9.672000,-9.793000,-9.935000,-10.114000,-10.306000,-10.465000,-10.686000,-10.819000,-10.968000,-11.188000,-11.332000,-11.423000,-11.637000,-11.819000,-11.936000,-12.176000,-12.375000,-12.506000,-12.704000,-12.888000,-12.963000,-13.151000,-13.364000,-13.508000,-13.735000,-13.947000,-14.120000,-14.467000,-14.665000,-14.811000,-15.051000,-15.289000,-15.541000,-15.800000,-16.024000,-15.798000,-15.197000,-14.748000,-14.248000,-13.820000,-13.427000,-12.887000,-12.706000,-12.525000,-12.422000,-12.409000,-12.539000,-12.679000,-12.905000,-13.175000,-13.378000,-13.663000,-13.967000,-14.208000,-14.530000,-14.831000,-15.062000,-15.404000,-15.743000,-16.046000,-16.424000,-16.764000,-16.952000,-17.268000,-17.521000,-18.030001,-19.030001,-19.782000,-20.599001,-21.551001,-22.576000,-23.430000,-24.469999,-25.296000,-25.646999,-25.613001,-25.533001,-25.320999,-25.332001,-25.211000,-25.344000,-25.278000,-25.433001
0.003000,0.006000,0.017000,0.061000,0.091000,0.112000,0.162000,0.181000,0.236000,0.250000,0.300000,0.319000,0.505000,0.694000,0.800000,0.850000,0.918000,0.955000,1.003000,1.059000,1.089000,1.159000,1.180000,1.250000,1.297000,1.323000,1.383000,1.406000,1.474000,1.520000,1.549000,1.616000,1.673000,1.712000,1.783000,1.845000,1.863000,1.925000,1.945000,1.995000,2.048000,2.084000,2.111000,2.131000,2.173000,2.198000,2.245000,2.319000,2.367000,2.413000,2.481000,2.516000,2.570000,2.637000,2.664000,2.725000,2.809000,2.866000,2.881000,2.945000,3.014000,3.050000,3.124000,3.176000,3.275000,3.354000,3.441000,3.507000,3.535000,3.610000,3.625000,3.689000,3.709000,3.754000,3.789000,3.789000,3.836000,3.846000,3.885000,3.933000,3.953000,4.011000,4.054000,4.095000,4.167000,4.190000,4.233000,4.284000,4.295000,4.340000,4.375000,4.390000,4.427000,4.451000,4.516000,4.557000,4.587000,4.634000,4.700000,4.749000,4.771000,4.839000,4.901000,4.918000,4.973000,5.034000,5.082000,5.139000,5.197000,5.241000,5.295000,5.356000,5.420000,5.443000,5.484000,5.544000,5.610000,5.658000,5.699000,5.740000,5.828000,5.854000,5.877000,5.935000,5.978000,6.036000,6.034000,6.101000,6.112000,6.163000,6.158000,6.221000,6.245000,6.274000,6.310000,6.364000,6.425000,6.419000,6.474000,6.511000,6.535000,6.570000,6.626000,6.634000,6.679000,6.703000,6.730000,6.765000,6.812000,6.883000,6.924000,6.992000,7.020000,7.095000,7.144000,7.186000,7.237000,7.314000,7.368000,7.364000,7.431000,7.467000,7.482000,7.525000,7.558000,7.570000,7.582000,7.607000,7.569000,7.535000,7.499000,7.392000,7.342000,7.213000,7.171000,7.040000,6.919000,6.832000,6.780000,6.682000,6.573000,6.528000,6.460000,6.361000,6.332000,6.221000,6.126000,6.086000,5.956000,5.938000,5.668000,5.634000,5.588000,5.572000,5.574000,5.566000,5.579000,5.609000,5.610000,5.609000,5.638000,5.651000,5.589000,5.590000,5.552000,5.521000,5.495000,5.442000,5.368000,5.364000,5.306000,5.282000,5.230000,5.177000,5.117000,5.090000,5.062000,5.030000,4.963000,4.928000,4.881000,4.831000,4.798000,4.736000,4.683000,4.665000,4.627000,4.559000,4.486000,4.428000,4.417000,4.362000,4.301000,4.220000,4.158000,4.125000,4.066000,4.013000,3.958000,3.956000,3.896000,3.826000,3.787000,3.793000,3.719000,3.649000,3.639000,3.591000,3.510000,3.405000,3.280000,3.200000,3.161000,3.039000,2.947000,2.823000,2.743000,2.653000,2.559000,2.422000,2.334000,2.208000,2.098000,2.036000,1.980000,1.953000,1.853000,1.749000,1.622000,1.518000,1.422000,1.325000,1.253000,1.224000,1.153000,1.064000,1.003000,0.907000,0.806000,0.725000,0.676000,0.623000,0.539000,0.442000,0.386000,0.341000,0.269000,0.184000,0.095000,0.097000,0.012000,-0.095000,-0.134000,-0.174000,-0.218000,-0.290000,-0.349000,-0.358000,-0.414000,-0.493000,-0.499000,-0.506000,-0.539000,-0.545000,-0.518000,-0.531000,-0.518000,-0.520000,-0.461000,-0.482000,-0.412000,-0.375000,-0.316000,-0.237000,-0.206000,-0.190000,-0.157000,-0.128000,-0.107000,-0.030000,0.061000,0.125000,0.159000,0.209000,0.283000,0.318000,0.339000,0.402000,0.396000,0.415000,0.470000,0.498000,0.529000,0.577000,0.590000,0.597000,0.629000,0.646000,0.657000,0.683000,0.690000,0.714000,0.739000,0.747000,0.774000,0.785000,0.824000,0.801000,0.809000,0.835000,0.864000,0.869000,0.886000,0.900000,0.920000,0.948000,0.943000,0.963000,1.005000,1.023000,1.052000,1.057000,1.082000,1.075000,1.032000,1.006000,0.992000,0.988000,0.979000,1.085000,1.135000,1.216000,1.270000,1.361000,1.579000,1.681000,1.876000,1.993000,2.037000,2.097000,2.117000,2.195000,2.209000,2.270000,2.342000,2.369000,2.397000,2.436000,2.491000,2.522000,2.541000,2.568000,2.595000,2.594000,2.608000,2.474000,2.283000,2.118000,1.953000,1.867000,1.791000,1.754000,1.639000,1.562000,1.437000,1.360000,1.280000,1.238000,1.201000,1.187000,1.171000,1.134000,1.189000,1.149000,1.186000,1.202000
